,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1130.9399,883.3548,8,1.9343
1,Pakistan,S8_G2,8,Super 8 stage,962.3577,818.5467,7,1.284
2,Ireland,A,4,Group stage,508.6371,469.7692,4,0.6073
3,Canada,A,0,Group stage,387.4053,677.6842,4,-4.5356
4,United States of America,A,2,Group stage,431.6734,558.0366,4,-1.9744
5,England,S8_G2,12,Semifinalist,1145.634,960.1243,8,1.4493
6,Australia,S8_G1,12,Champion,1268.2595,1074.3841,9,1.3464
7,Namibia,B,2,Group stage,464.7276,546.6751,4,-1.2804
8,Scotland,B,2,Group stage,453.621,553.5501,4,-1.5614
9,Oman,B,2,Group stage,446.4629,584.5849,4,-2.1582
10,New Zealand,S8_G1,10,Super 8 stage,1056.7673,800.8347,7,2.2851
11,West Indies,S8_G2,10,Finalist,1366.3884,1120.3454,9,1.7086
12,Afghanistan,C,4,Group stage,592.1113,608.7732,4,-0.2603
13,Uganda,C,0,Group stage,455.595,766.8083,4,-4.8627
14,Papua New Guinea,C,2,Group stage,491.0285,669.4893,4,-2.7884
15,South Africa,S8_G2,8,Super 8 stage,963.2793,866.4979,7,0.8641
16,Sri Lanka,D,4,Group stage,541.5533,470.7901,4,1.1057
17,Bangladesh,S8_G1,6,Super 8 stage,858.2266,843.9746,7,0.1272
18,Netherlands,D,2,Group stage,493.6883,533.4743,4,-0.6217
19,Nepal,D,0,Group stage,421.4774,632.1363,4,-3.2915
