,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.9553,1001.2038,9,1.7761
1,Pakistan,S8_G2,10,Super 8 stage,937.0634,804.8233,7,1.1807
2,Ireland,A,4,Group stage,511.5456,470.2571,4,0.6451
3,Canada,A,0,Group stage,401.4256,674.0306,4,-4.2595
4,United States of America,A,2,Group stage,438.2945,562.568,4,-1.9418
5,England,S8_G2,12,Semifinalist,1156.8374,969.9863,8,1.4598
6,Australia,S8_G1,12,Finalist,1232.6635,1069.8285,9,1.1308
7,Namibia,B,2,Group stage,450.238,549.7751,4,-1.5553
8,Scotland,B,4,Group stage,479.7049,558.0947,4,-1.2248
9,Oman,B,0,Group stage,445.2654,585.1259,4,-2.1853
10,New Zealand,S8_G1,8,Super 8 stage,1039.7781,794.1936,7,2.1927
11,West Indies,S8_G2,10,Semifinalist,1219.1062,971.9304,8,1.9311
12,Afghanistan,C,4,Group stage,597.9027,595.0945,4,0.0439
13,Uganda,C,0,Group stage,452.9065,800.1631,4,-5.4259
14,Papua New Guinea,C,2,Group stage,524.2274,655.3371,4,-2.0486
15,South Africa,S8_G2,8,Super 8 stage,944.8484,867.085,7,0.6943
16,Sri Lanka,D,4,Group stage,528.293,481.8313,4,0.726
17,Bangladesh,S8_G1,6,Super 8 stage,837.2891,832.1655,7,0.0457
18,Netherlands,D,2,Group stage,501.9476,519.6533,4,-0.2767
19,Nepal,D,0,Group stage,421.8695,615.015,4,-3.0179
