,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.1733,1009.0386,9,1.7857
1,Pakistan,S8_G2,8,Super 8 stage,974.3381,825.2043,7,1.3316
2,Ireland,A,4,Group stage,518.0945,486.5811,4,0.4924
3,Canada,A,0,Group stage,386.3488,696.0367,4,-4.8389
4,United States of America,A,2,Group stage,469.6194,561.6028,4,-1.4372
5,England,S8_G2,12,Finalist,1268.8115,1091.9326,9,1.2283
6,Australia,S8_G1,10,Super 8 stage,975.2528,808.9777,7,1.4846
7,Namibia,B,4,Group stage,470.6037,530.4464,4,-0.935
8,Scotland,B,2,Group stage,470.4724,547.2718,4,-1.2
9,Oman,B,0,Group stage,423.7341,588.8912,4,-2.5806
10,New Zealand,S8_G1,12,Semifinalist,1172.7977,917.6052,8,1.9937
11,West Indies,S8_G2,10,Semifinalist,1204.7723,981.3232,8,1.7457
12,Afghanistan,C,4,Group stage,552.7684,580.0629,4,-0.4265
13,Uganda,C,0,Group stage,429.6261,732.7484,4,-4.7363
14,Papua New Guinea,C,2,Group stage,483.5045,632.3024,4,-2.325
15,South Africa,S8_G2,8,Super 8 stage,966.6494,879.4903,7,0.7782
16,Sri Lanka,D,4,Group stage,526.5031,477.9425,4,0.7588
17,Bangladesh,S8_G1,6,Super 8 stage,835.9523,842.0521,7,-0.0545
18,Netherlands,D,2,Group stage,496.8301,534.5812,4,-0.5899
19,Nepal,D,0,Group stage,432.0177,600.7788,4,-2.6369
