,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.936,994.8766,9,1.8754
1,Pakistan,S8_G2,10,Semifinalist,1075.6866,944.2135,8,1.0271
2,Ireland,A,4,Group stage,516.4633,485.0786,4,0.4904
3,Canada,A,0,Group stage,388.1191,664.4649,4,-4.3179
4,United States of America,A,2,Group stage,436.575,577.9923,4,-2.2096
5,England,S8_G2,14,Finalist,1264.4445,1077.7598,9,1.2964
6,Australia,S8_G1,10,Super 8 stage,975.6916,806.7781,7,1.5082
7,Namibia,B,4,Group stage,464.9532,543.2019,4,-1.2226
8,Scotland,B,2,Group stage,477.3286,539.0819,4,-0.9649
9,Oman,B,0,Group stage,437.0496,595.1384,4,-2.4701
10,New Zealand,S8_G1,10,Semifinalist,1174.6623,904.6162,8,2.1097
11,West Indies,S8_G2,8,Super 8 stage,1073.0509,842.4247,7,2.0592
12,Afghanistan,C,4,Group stage,604.2444,589.4484,4,0.2312
13,Uganda,C,0,Group stage,428.3318,796.2487,4,-5.7487
14,Papua New Guinea,C,2,Group stage,487.165,626.3196,4,-2.1743
15,South Africa,S8_G2,8,Super 8 stage,954.0792,857.909,7,0.8587
16,Sri Lanka,D,4,Group stage,517.3212,477.4535,4,0.6229
17,Bangladesh,S8_G1,6,Super 8 stage,852.9975,836.9146,7,0.1436
18,Netherlands,D,2,Group stage,505.9211,533.8594,4,-0.4365
19,Nepal,D,0,Group stage,416.5463,621.7872,4,-3.2069
