,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.7869,992.1009,9,1.7964
1,Pakistan,S8_G2,8,Super 8 stage,954.8441,813.4074,7,1.2628
2,Ireland,A,4,Group stage,525.9466,482.0382,4,0.6861
3,Canada,A,0,Group stage,389.8982,658.2549,4,-4.1931
4,United States of America,A,2,Group stage,419.5638,565.7023,4,-2.2834
5,England,S8_G2,14,Semifinalist,1147.8336,961.6062,8,1.4549
6,Australia,S8_G1,8,Super 8 stage,978.414,815.7167,7,1.4527
7,Namibia,B,2,Group stage,459.9159,543.1758,4,-1.3009
8,Scotland,B,4,Group stage,473.4179,542.9006,4,-1.0857
9,Oman,B,0,Group stage,438.5443,599.9422,4,-2.5218
10,New Zealand,S8_G1,12,Finalist,1309.1999,1022.4803,9,1.9911
11,West Indies,S8_G2,10,Semifinalist,1234.681,995.7891,8,1.8663
12,Afghanistan,C,4,Group stage,565.788,605.4295,4,-0.6194
13,Uganda,C,0,Group stage,415.9442,758.9135,4,-5.3589
14,Papua New Guinea,C,2,Group stage,530.7514,657.4323,4,-1.9794
15,South Africa,S8_G2,8,Super 8 stage,969.9467,871.4389,7,0.8795
16,Sri Lanka,D,4,Group stage,533.2079,483.6733,4,0.774
17,Bangladesh,S8_G1,6,Super 8 stage,851.6746,834.2935,7,0.1552
18,Netherlands,D,2,Group stage,499.2995,549.4586,4,-0.7837
19,Nepal,D,0,Group stage,434.2679,630.1724,4,-3.061
