,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.8892,1019.8234,9,1.7227
1,Pakistan,S8_G2,8,Super 8 stage,949.4125,815.6003,7,1.1948
2,Ireland,A,4,Group stage,515.4182,473.7291,4,0.6514
3,Canada,A,0,Group stage,399.7827,672.8155,4,-4.2661
4,United States of America,A,2,Group stage,435.5469,569.6378,4,-2.0952
5,England,S8_G2,10,Semifinalist,1129.101,949.5165,8,1.403
6,Australia,S8_G1,12,Finalist,1258.7697,1067.8444,9,1.3259
7,Namibia,B,4,Group stage,455.9773,543.2785,4,-1.3641
8,Scotland,B,2,Group stage,479.3181,554.7957,4,-1.1793
9,Oman,B,0,Group stage,418.9898,595.7864,4,-2.7624
10,New Zealand,S8_G1,10,Super 8 stage,1035.7579,797.1523,7,2.1304
11,West Indies,S8_G2,12,Semifinalist,1242.4923,987.5619,8,1.9916
12,Afghanistan,C,4,Group stage,581.7993,607.3966,4,-0.4
13,Uganda,C,0,Group stage,464.4433,764.2752,4,-4.6849
14,Papua New Guinea,C,2,Group stage,490.347,641.1677,4,-2.3566
15,South Africa,S8_G2,8,Super 8 stage,962.2858,864.6176,7,0.872
16,Sri Lanka,D,4,Group stage,527.8403,483.5535,4,0.692
17,Bangladesh,S8_G1,6,Super 8 stage,850.7351,840.0305,7,0.0956
18,Netherlands,D,2,Group stage,500.412,528.5986,4,-0.4404
19,Nepal,D,0,Group stage,420.5982,609.7351,4,-2.9553
