,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1131.822,889.3773,8,1.8941
1,Pakistan,S8_G2,8,Super 8 stage,938.0724,821.2946,7,1.0427
2,Ireland,A,4,Group stage,532.6679,479.6636,4,0.8282
3,Canada,A,0,Group stage,403.0389,690.5391,4,-4.4922
4,United States of America,A,2,Group stage,460.0992,565.105,4,-1.6407
5,England,S8_G2,12,Semifinalist,1137.6807,968.704,8,1.3201
6,Australia,S8_G1,12,Champion,1254.4816,1071.7362,9,1.2691
7,Namibia,B,2,Group stage,477.0153,546.3963,4,-1.0841
8,Scotland,B,4,Group stage,463.2972,547.8247,4,-1.3207
9,Oman,B,0,Group stage,436.4122,590.0053,4,-2.3999
10,New Zealand,S8_G1,10,Super 8 stage,1050.5894,784.4796,7,2.376
11,West Indies,S8_G2,10,Finalist,1344.6457,1098.3741,9,1.7102
12,Afghanistan,C,4,Group stage,569.9931,595.7532,4,-0.4025
13,Uganda,C,0,Group stage,449.0331,764.0143,4,-4.9216
14,Papua New Guinea,C,2,Group stage,489.831,650.9381,4,-2.5173
15,South Africa,S8_G2,8,Super 8 stage,954.2829,870.8551,7,0.7449
16,Sri Lanka,D,4,Group stage,533.6313,484.39,4,0.7694
17,Bangladesh,S8_G1,6,Super 8 stage,858.8589,826.8196,7,0.2861
18,Netherlands,D,2,Group stage,493.4775,554.3408,4,-0.951
19,Nepal,D,0,Group stage,423.2892,601.6087,4,-2.7862
