,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.4553,1007.4352,9,1.7849
1,Pakistan,S8_G2,8,Super 8 stage,968.0856,817.238,7,1.3469
2,Ireland,A,4,Group stage,531.1674,470.4399,4,0.9489
3,Canada,A,0,Group stage,364.7774,667.582,4,-4.7313
4,United States of America,A,2,Group stage,418.1471,556.7029,4,-2.1649
5,England,S8_G2,14,Finalist,1267.5488,1083.5107,9,1.278
6,Australia,S8_G1,10,Super 8 stage,969.1229,818.1798,7,1.3477
7,Namibia,B,4,Group stage,488.7371,542.8268,4,-0.8452
8,Scotland,B,2,Group stage,465.2361,559.9045,4,-1.4792
9,Oman,B,0,Group stage,453.2163,593.293,4,-2.1887
10,New Zealand,S8_G1,10,Semifinalist,1167.9734,906.3745,8,2.0437
11,West Indies,S8_G2,10,Semifinalist,1211.4422,985.9465,8,1.7617
12,Afghanistan,C,4,Group stage,565.7441,601.8687,4,-0.5644
13,Uganda,C,0,Group stage,438.7775,749.3811,4,-4.8532
14,Papua New Guinea,C,2,Group stage,511.3728,652.0586,4,-2.1982
15,South Africa,S8_G2,8,Super 8 stage,958.526,882.2052,7,0.6814
16,Sri Lanka,D,4,Group stage,529.0087,473.1037,4,0.8735
17,Bangladesh,S8_G1,6,Super 8 stage,860.9607,828.3176,7,0.2915
18,Netherlands,D,2,Group stage,491.2664,540.6389,4,-0.7714
19,Nepal,D,0,Group stage,427.8849,616.4429,4,-2.9462
