,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1281.4534,1005.9293,9,1.9134
1,Pakistan,S8_G2,6,Super 8 stage,953.7556,827.6511,7,1.1259
2,Ireland,A,4,Group stage,511.3095,485.2957,4,0.4065
3,Canada,A,0,Group stage,406.4324,675.6489,4,-4.2065
4,United States of America,A,2,Group stage,441.1298,569.3358,4,-2.0032
5,England,S8_G2,12,Semifinalist,1137.4617,985.2366,8,1.1893
6,Australia,S8_G1,12,Finalist,1240.1658,1069.322,9,1.1864
7,Namibia,B,2,Group stage,473.8828,546.6127,4,-1.1364
8,Scotland,B,4,Group stage,464.7105,541.6918,4,-1.2028
9,Oman,B,0,Group stage,448.888,581.3069,4,-2.069
10,New Zealand,S8_G1,10,Super 8 stage,1058.6842,788.1224,7,2.4157
11,West Indies,S8_G2,10,Semifinalist,1216.6398,989.9294,8,1.7712
12,Afghanistan,C,4,Group stage,585.1613,582.5029,4,0.0415
13,Uganda,C,0,Group stage,453.2307,754.2941,4,-4.7041
14,Papua New Guinea,C,2,Group stage,473.5395,650.9361,4,-2.7718
15,South Africa,S8_G2,10,Super 8 stage,955.02,856.9352,7,0.8758
16,Sri Lanka,S8_G1,6,Super 8 stage,875.7095,885.4352,7,-0.0868
17,Bangladesh,D,4,Group stage,520.1976,445.0513,4,1.1742
18,Netherlands,D,2,Group stage,484.5109,533.9847,4,-0.773
19,Nepal,D,0,Group stage,411.3999,618.0606,4,-3.2291
