,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1141.5098,895.6306,8,1.9209
1,Pakistan,S8_G2,8,Super 8 stage,955.2219,806.8809,7,1.3245
2,Ireland,A,4,Group stage,533.7235,490.4096,4,0.6768
3,Canada,A,0,Group stage,397.9013,687.0176,4,-4.5174
4,United States of America,A,2,Group stage,453.9651,589.9205,4,-2.1243
5,England,S8_G2,14,Semifinalist,1138.8935,952.6105,8,1.4553
6,Australia,S8_G1,12,Champion,1269.6778,1063.6455,9,1.4308
7,Namibia,B,2,Group stage,444.8172,532.4078,4,-1.3686
8,Scotland,B,4,Group stage,453.8702,537.5193,4,-1.307
9,Oman,B,0,Group stage,433.5184,583.0061,4,-2.3357
10,New Zealand,S8_G1,10,Super 8 stage,1059.7922,790.9692,7,2.4002
11,West Indies,S8_G2,10,Finalist,1381.0176,1120.0347,9,1.8124
12,Afghanistan,C,4,Group stage,578.8757,605.5736,4,-0.4172
13,Uganda,C,0,Group stage,425.3288,800.8233,4,-5.8671
14,Papua New Guinea,C,2,Group stage,496.7519,618.1398,4,-1.8967
15,South Africa,S8_G2,8,Super 8 stage,958.065,884.6249,7,0.6557
16,Sri Lanka,D,4,Group stage,534.6285,484.7225,4,0.7798
17,Bangladesh,S8_G1,6,Super 8 stage,853.4513,841.7728,7,0.1043
18,Netherlands,D,2,Group stage,480.8339,523.6613,4,-0.6692
19,Nepal,D,0,Group stage,419.3015,601.7747,4,-2.8511
