,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.9188,996.4296,9,1.8645
1,Pakistan,S8_G2,8,Super 8 stage,958.1383,798.0905,7,1.429
2,Ireland,A,4,Group stage,511.8985,485.0026,4,0.4202
3,Canada,A,0,Group stage,385.693,675.4321,4,-4.5272
4,United States of America,A,2,Group stage,447.7838,575.897,4,-2.0018
5,England,S8_G2,14,Finalist,1280.7109,1093.6006,9,1.2994
6,Australia,S8_G1,10,Super 8 stage,985.3489,810.5601,7,1.5606
7,Namibia,B,4,Group stage,459.6973,545.7684,4,-1.3449
8,Scotland,B,2,Group stage,478.9064,558.4004,4,-1.2421
9,Oman,B,0,Group stage,445.1551,600.1918,4,-2.4224
10,New Zealand,S8_G1,10,Semifinalist,1192.6762,912.2428,8,2.1909
11,West Indies,S8_G2,10,Semifinalist,1229.0752,1004.5422,8,1.7542
12,Afghanistan,C,4,Group stage,570.1439,570.9527,4,-0.0126
13,Uganda,C,0,Group stage,448.0141,798.5023,4,-5.4764
14,Papua New Guinea,C,2,Group stage,526.9771,678.0115,4,-2.3599
15,South Africa,S8_G2,8,Super 8 stage,981.8055,886.573,7,0.8503
16,Sri Lanka,D,4,Group stage,519.4952,471.2061,4,0.7545
17,Bangladesh,S8_G1,6,Super 8 stage,838.8977,853.3845,7,-0.1293
18,Netherlands,D,2,Group stage,489.4224,534.4287,4,-0.7032
19,Nepal,D,0,Group stage,442.3962,607.9375,4,-2.5866
