,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.3094,1008.9426,9,1.7248
1,Pakistan,S8_G2,8,Super 8 stage,948.2827,810.2263,7,1.2326
2,Ireland,A,4,Group stage,525.365,482.2715,4,0.6733
3,Canada,A,0,Group stage,385.3263,669.6488,4,-4.4425
4,United States of America,A,2,Group stage,457.9271,574.2403,4,-1.8174
5,England,S8_G2,14,Finalist,1275.8234,1077.4246,9,1.3778
6,Australia,S8_G1,10,Super 8 stage,977.7124,812.6777,7,1.4735
7,Namibia,B,2,Group stage,458.2069,536.1125,4,-1.2173
8,Scotland,B,4,Group stage,470.5719,558.462,4,-1.3733
9,Oman,B,0,Group stage,439.4272,595.1531,4,-2.4332
10,New Zealand,S8_G1,10,Semifinalist,1162.168,913.1582,8,1.9454
11,West Indies,S8_G2,10,Semifinalist,1238.0602,979.7664,8,2.0179
12,Afghanistan,C,4,Group stage,572.6727,623.3928,4,-0.7925
13,Uganda,C,0,Group stage,446.9307,769.9518,4,-5.0472
14,Papua New Guinea,C,2,Group stage,517.4345,641.6222,4,-1.9404
15,South Africa,S8_G2,8,Super 8 stage,960.7677,885.9362,7,0.6681
16,Sri Lanka,D,4,Group stage,534.5368,488.4087,4,0.7208
17,Bangladesh,S8_G1,6,Super 8 stage,861.26,846.2568,7,0.134
18,Netherlands,D,2,Group stage,494.6102,525.1937,4,-0.4779
19,Nepal,D,0,Group stage,426.1904,611.7373,4,-2.8992
