,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1280.5498,1016.6606,9,1.8326
1,Pakistan,S8_G2,8,Super 8 stage,957.4609,805.9105,7,1.3531
2,Ireland,A,4,Group stage,512.6936,493.4801,4,0.3002
3,Canada,A,0,Group stage,400.1593,668.054,4,-4.1859
4,United States of America,A,2,Group stage,441.8811,577.2383,4,-2.115
5,England,S8_G2,12,Finalist,1278.4517,1084.6358,9,1.3459
6,Australia,S8_G1,10,Super 8 stage,992.235,817.2631,7,1.5622
7,Namibia,B,4,Group stage,465.3353,550.8515,4,-1.3362
8,Scotland,B,2,Group stage,471.1884,558.746,4,-1.3681
9,Oman,B,0,Group stage,436.3732,594.864,4,-2.4764
10,New Zealand,S8_G1,12,Semifinalist,1181.8142,913.7089,8,2.0946
11,West Indies,S8_G2,10,Semifinalist,1199.7263,978.6611,8,1.7271
12,Afghanistan,C,4,Group stage,557.9469,603.3149,4,-0.7089
13,Uganda,C,2,Group stage,440.1321,704.0492,4,-4.1237
14,Papua New Guinea,C,0,Group stage,481.848,651.4453,4,-2.65
15,South Africa,S8_G2,8,Super 8 stage,953.4802,872.5226,7,0.7228
16,Sri Lanka,D,4,Group stage,525.9304,493.3665,4,0.5088
17,Bangladesh,S8_G1,6,Super 8 stage,880.727,848.883,7,0.2843
18,Netherlands,D,2,Group stage,502.7241,544.9288,4,-0.6594
19,Nepal,D,0,Group stage,434.5052,616.5783,4,-2.8449
