,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.4757,1017.4479,9,1.7363
1,Pakistan,S8_G2,8,Super 8 stage,966.5793,806.1012,7,1.4328
2,Ireland,A,4,Group stage,517.3122,490.1261,4,0.4248
3,Canada,A,0,Group stage,392.0796,688.0398,4,-4.6244
4,United States of America,A,2,Group stage,460.5577,570.7436,4,-1.7217
5,England,S8_G2,14,Finalist,1274.8467,1107.592,9,1.1615
6,Australia,S8_G1,10,Semifinalist,1104.0594,934.6007,8,1.3239
7,Namibia,B,2,Group stage,459.9066,560.9753,4,-1.5792
8,Scotland,B,4,Group stage,490.7254,539.3445,4,-0.7597
9,Oman,B,0,Group stage,433.1849,582.0986,4,-2.3268
10,New Zealand,S8_G1,8,Super 8 stage,1020.4313,785.6447,7,2.0963
11,West Indies,S8_G2,12,Semifinalist,1192.698,966.4815,8,1.7673
12,Afghanistan,C,4,Group stage,548.8102,581.1201,4,-0.5048
13,Uganda,C,0,Group stage,438.2171,730.383,4,-4.5651
14,Papua New Guinea,C,2,Group stage,507.0139,633.1726,4,-1.9712
15,South Africa,S8_G2,8,Super 8 stage,965.6776,875.8549,7,0.802
16,Sri Lanka,D,4,Group stage,530.082,491.5427,4,0.6022
17,Bangladesh,S8_G1,6,Super 8 stage,858.6738,845.0808,7,0.1214
18,Netherlands,D,2,Group stage,501.9544,531.8543,4,-0.4672
19,Nepal,D,0,Group stage,427.8029,619.8845,4,-3.0013
