,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.5905,1012.2338,9,1.6691
1,Pakistan,S8_G2,8,Super 8 stage,958.5636,807.3757,7,1.3499
2,Ireland,A,4,Group stage,519.8444,474.0108,4,0.7161
3,Canada,A,0,Group stage,374.6295,653.906,4,-4.3637
4,United States of America,A,2,Group stage,430.9418,558.5557,4,-1.994
5,England,S8_G2,12,Finalist,1266.5225,1099.4538,9,1.1602
6,Australia,S8_G1,12,Semifinalist,1114.5751,943.3236,8,1.3379
7,Namibia,B,2,Group stage,467.4241,550.0553,4,-1.2911
8,Scotland,B,4,Group stage,481.3246,535.9731,4,-0.8539
9,Oman,B,0,Group stage,417.508,589.1749,4,-2.6823
10,New Zealand,S8_G1,10,Super 8 stage,1050.8444,794.1838,7,2.2916
11,West Indies,S8_G2,10,Semifinalist,1208.9463,978.9906,8,1.7965
12,Afghanistan,C,4,Group stage,588.1059,599.8133,4,-0.1829
13,Uganda,C,0,Group stage,443.352,781.3644,4,-5.2814
14,Papua New Guinea,C,2,Group stage,516.4625,652.6795,4,-2.1284
15,South Africa,S8_G2,8,Super 8 stage,944.2247,859.3269,7,0.758
16,Sri Lanka,D,4,Group stage,533.9008,480.3056,4,0.8374
17,Bangladesh,S8_G1,6,Super 8 stage,853.2442,833.6203,7,0.1752
18,Netherlands,D,2,Group stage,503.5519,536.7359,4,-0.5185
19,Nepal,D,0,Group stage,429.7514,615.225,4,-2.898
