,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1275.1808,1020.0969,9,1.7714
1,Pakistan,S8_G2,8,Super 8 stage,950.5393,821.8898,7,1.1487
2,Ireland,A,4,Group stage,538.4655,485.5025,4,0.8275
3,Canada,A,0,Group stage,403.0424,663.7488,4,-4.0735
4,United States of America,A,2,Group stage,438.1743,586.0503,4,-2.3106
5,England,S8_G2,14,Finalist,1270.7494,1088.4959,9,1.2656
6,Australia,S8_G1,10,Super 8 stage,994.0253,805.6951,7,1.6815
7,Namibia,B,2,Group stage,456.4224,538.1846,4,-1.2775
8,Scotland,B,2,Group stage,462.9342,561.5589,4,-1.541
9,Oman,B,2,Group stage,428.1016,579.0405,4,-2.3584
10,New Zealand,S8_G1,10,Semifinalist,1172.6111,920.9758,8,1.9659
11,West Indies,S8_G2,10,Semifinalist,1221.6305,1011.9558,8,1.6381
12,Afghanistan,C,4,Group stage,564.2936,595.3575,4,-0.4854
13,Uganda,C,0,Group stage,482.6351,774.5135,4,-4.5606
14,Papua New Guinea,C,2,Group stage,529.0571,646.5625,4,-1.836
15,South Africa,S8_G2,8,Super 8 stage,958.0255,863.1047,7,0.8475
16,Sri Lanka,S8_G1,6,Super 8 stage,871.0645,892.0642,7,-0.1875
17,Bangladesh,D,4,Group stage,525.2366,456.203,4,1.0786
18,Netherlands,D,2,Group stage,503.0924,528.9746,4,-0.4044
19,Nepal,D,0,Group stage,410.223,615.5296,4,-3.2079
