,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1110.8178,878.5944,8,1.8142
1,Pakistan,S8_G2,8,Super 8 stage,943.0859,817.783,7,1.1188
2,Ireland,A,4,Group stage,518.6485,492.6279,4,0.4066
3,Canada,A,0,Group stage,392.3877,639.2735,4,-3.8576
4,United States of America,A,2,Group stage,427.8373,557.7072,4,-2.0292
5,England,S8_G2,12,Finalist,1281.5829,1093.1329,9,1.3087
6,Australia,S8_G1,12,Champion,1250.0805,1065.7052,9,1.2804
7,Namibia,B,2,Group stage,452.4024,545.8557,4,-1.4602
8,Scotland,B,4,Group stage,465.3819,539.5226,4,-1.1584
9,Oman,B,0,Group stage,440.5886,595.9285,4,-2.4272
10,New Zealand,S8_G1,10,Super 8 stage,1051.8342,789.653,7,2.3409
11,West Indies,S8_G2,12,Semifinalist,1243.066,971.1344,8,2.1245
12,Afghanistan,C,4,Group stage,571.9247,592.0136,4,-0.3139
13,Uganda,C,0,Group stage,435.7803,756.2058,4,-5.0066
14,Papua New Guinea,C,2,Group stage,503.1502,669.1277,4,-2.5934
15,South Africa,S8_G2,8,Super 8 stage,947.8249,865.5027,7,0.735
16,Sri Lanka,D,4,Group stage,535.2376,478.0089,4,0.8942
17,Bangladesh,S8_G1,6,Super 8 stage,849.3989,840.9949,7,0.075
18,Netherlands,D,2,Group stage,497.9461,532.0147,4,-0.5323
19,Nepal,D,0,Group stage,413.0975,611.2873,4,-3.0967
