,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1126.1621,883.0224,8,1.8995
1,Pakistan,S8_G2,10,Super 8 stage,963.0803,813.4932,7,1.3356
2,Ireland,A,4,Group stage,525.6011,491.3745,4,0.5348
3,Canada,A,0,Group stage,401.3133,674.5671,4,-4.2696
4,United States of America,A,2,Group stage,456.6742,570.2223,4,-1.7742
5,England,S8_G2,12,Champion,1266.7161,1095.0655,9,1.192
6,Australia,S8_G1,10,Finalist,1259.2939,1059.7,9,1.3861
7,Namibia,B,2,Group stage,443.4032,555.2354,4,-1.7474
8,Scotland,B,4,Group stage,474.2762,529.2289,4,-0.8586
9,Oman,B,0,Group stage,426.716,580.1989,4,-2.3982
10,New Zealand,S8_G1,8,Super 8 stage,1042.2313,779.8946,7,2.3423
11,West Indies,S8_G2,12,Semifinalist,1202.9033,976.9951,8,1.7649
12,Afghanistan,C,4,Group stage,582.1123,586.8765,4,-0.0744
13,Uganda,C,0,Group stage,434.7085,730.2912,4,-4.6185
14,Papua New Guinea,C,2,Group stage,480.047,669.3112,4,-2.9573
15,South Africa,S8_G2,8,Super 8 stage,941.7747,873.8476,7,0.6065
16,Sri Lanka,D,4,Group stage,534.3552,480.776,4,0.8372
17,Bangladesh,S8_G1,6,Super 8 stage,854.2157,850.0493,7,0.0372
18,Netherlands,D,2,Group stage,487.005,552.2204,4,-1.019
19,Nepal,D,0,Group stage,447.0712,597.2907,4,-2.3472
