,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1127.1758,874.2855,8,1.9757
1,Pakistan,S8_G2,8,Super 8 stage,951.7235,802.6946,7,1.3306
2,Ireland,A,4,Group stage,515.7179,489.8846,4,0.4036
3,Canada,A,0,Group stage,391.4769,661.4087,4,-4.2177
4,United States of America,A,2,Group stage,446.7386,587.181,4,-2.1944
5,England,S8_G2,14,Champion,1274.9477,1076.3557,9,1.3791
6,Australia,S8_G1,10,Super 8 stage,970.0387,815.0694,7,1.3837
7,Namibia,B,4,Group stage,478.0409,535.3421,4,-0.8953
8,Scotland,B,2,Group stage,467.5915,556.163,4,-1.3839
9,Oman,B,0,Group stage,440.8059,603.3198,4,-2.5393
10,New Zealand,S8_G1,12,Finalist,1311.5736,1040.6656,9,1.8813
11,West Indies,S8_G2,8,Super 8 stage,1091.4905,848.0312,7,2.1737
12,Afghanistan,C,4,Group stage,553.4914,601.294,4,-0.7469
13,Uganda,C,0,Group stage,462.7043,737.1798,4,-4.2887
14,Papua New Guinea,C,2,Group stage,487.2731,659.1448,4,-2.6855
15,South Africa,S8_G2,10,Semifinalist,1069.0544,997.8632,8,0.5562
16,Sri Lanka,D,4,Group stage,544.9489,472.1074,4,1.1381
17,Bangladesh,S8_G1,6,Super 8 stage,845.5357,853.3517,7,-0.0698
18,Netherlands,D,2,Group stage,499.0599,543.61,4,-0.6961
19,Nepal,D,0,Group stage,427.2715,601.7084,4,-2.7256
