,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1251.4632,991.5189,9,1.8052
1,Pakistan,S8_G2,8,Super 8 stage,947.8077,806.7638,7,1.2593
2,Ireland,A,4,Group stage,511.9091,484.2436,4,0.4323
3,Canada,A,0,Group stage,372.2696,666.5724,4,-4.5985
4,United States of America,A,2,Group stage,442.0255,551.7972,4,-1.7152
5,England,S8_G2,12,Semifinalist,1128.6937,952.5063,8,1.3765
6,Australia,S8_G1,10,Super 8 stage,978.2392,808.3638,7,1.5167
7,Namibia,B,4,Group stage,466.5055,529.8332,4,-0.9895
8,Scotland,B,2,Group stage,459.7413,558.6932,4,-1.5461
9,Oman,B,0,Group stage,429.7664,583.2836,4,-2.3987
10,New Zealand,S8_G1,12,Champion,1296.9892,1026.1019,9,1.8812
11,West Indies,S8_G2,10,Semifinalist,1217.3339,989.1363,8,1.7828
12,Afghanistan,C,4,Group stage,577.5185,604.3309,4,-0.4189
13,Uganda,C,0,Group stage,452.8711,756.912,4,-4.7506
14,Papua New Guinea,C,2,Group stage,490.6693,641.7809,4,-2.3611
15,South Africa,S8_G2,8,Super 8 stage,976.0779,872.7619,7,0.9225
16,Sri Lanka,D,4,Group stage,526.4892,468.7275,4,0.9025
17,Bangladesh,S8_G1,6,Super 8 stage,866.052,845.0274,7,0.1877
18,Netherlands,D,2,Group stage,503.6572,537.3918,4,-0.5271
19,Nepal,D,0,Group stage,415.8551,636.188,4,-3.4427
