,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.7899,979.0144,9,1.8873
1,Pakistan,S8_G2,8,Super 8 stage,965.1155,819.8561,7,1.297
2,Ireland,A,4,Group stage,517.4833,486.8237,4,0.4791
3,Canada,A,0,Group stage,383.4745,655.909,4,-4.2568
4,United States of America,A,2,Group stage,442.3407,554.8055,4,-1.7573
5,England,S8_G2,14,Semifinalist,1143.5751,965.8137,8,1.3888
6,Australia,S8_G1,10,Super 8 stage,984.6428,802.4589,7,1.6266
7,Namibia,B,2,Group stage,465.9015,550.0249,4,-1.3144
8,Scotland,B,4,Group stage,470.2855,546.8488,4,-1.1963
9,Oman,B,0,Group stage,435.5446,585.6672,4,-2.3457
10,New Zealand,S8_G1,10,Finalist,1272.7297,1055.3491,9,1.5096
11,West Indies,S8_G2,10,Semifinalist,1191.9161,972.4148,8,1.7149
12,Afghanistan,C,4,Group stage,545.9004,593.6455,4,-0.746
13,Uganda,C,0,Group stage,441.6625,725.7067,4,-4.4382
14,Papua New Guinea,C,2,Group stage,493.4016,619.2379,4,-1.9662
15,South Africa,S8_G2,8,Super 8 stage,956.4926,864.6112,7,0.8204
16,Sri Lanka,D,4,Group stage,548.4984,476.1052,4,1.1311
17,Bangladesh,S8_G1,6,Super 8 stage,852.8483,839.0987,7,0.1228
18,Netherlands,D,2,Group stage,477.0546,555.9953,4,-1.2334
19,Nepal,D,0,Group stage,436.1466,626.4178,4,-2.973
