,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1261.2181,994.3577,9,1.8532
1,Pakistan,S8_G2,8,Super 8 stage,976.1273,831.7713,7,1.2889
2,Ireland,A,4,Group stage,517.5044,479.8604,4,0.5882
3,Canada,A,0,Group stage,401.7634,682.5475,4,-4.3873
4,United States of America,A,2,Group stage,450.5416,585.7731,4,-2.113
5,England,S8_G2,12,Champion,1270.2344,1096.3622,9,1.2074
6,Australia,S8_G1,12,Semifinalist,1106.8121,953.8271,8,1.1952
7,Namibia,B,2,Group stage,475.4369,531.1482,4,-0.8705
8,Scotland,B,4,Group stage,479.1789,540.3818,4,-0.9563
9,Oman,B,0,Group stage,434.1491,605.8776,4,-2.6833
10,New Zealand,S8_G1,10,Super 8 stage,1060.0758,774.514,7,2.5497
11,West Indies,S8_G2,10,Semifinalist,1206.7126,1002.8714,8,1.5925
12,Afghanistan,C,4,Group stage,588.755,611.7295,4,-0.359
13,Uganda,C,0,Group stage,429.7705,782.8336,4,-5.5166
14,Papua New Guinea,C,2,Group stage,522.0362,636.1302,4,-1.7827
15,South Africa,S8_G2,8,Super 8 stage,950.6151,869.4968,7,0.7243
16,Sri Lanka,D,4,Group stage,522.5248,479.6027,4,0.6707
17,Bangladesh,S8_G1,6,Super 8 stage,844.7389,840.879,7,0.0345
18,Netherlands,D,2,Group stage,490.242,528.2989,4,-0.5946
19,Nepal,D,0,Group stage,439.3464,599.5203,4,-2.5027
