,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1258.1982,1004.7452,9,1.7601
1,Pakistan,S8_G2,8,Super 8 stage,950.5169,830.1938,7,1.0743
2,Ireland,A,4,Group stage,512.7198,480.5534,4,0.5026
3,Canada,A,0,Group stage,394.0827,666.5934,4,-4.258
4,United States of America,A,2,Group stage,422.4678,557.0383,4,-2.1027
5,England,S8_G2,12,Champion,1273.7033,1090.5221,9,1.2721
6,Australia,S8_G1,12,Semifinalist,1116.5042,946.486,8,1.3283
7,Namibia,B,4,Group stage,462.3143,544.3248,4,-1.2814
8,Scotland,B,2,Group stage,460.6463,537.7169,4,-1.2042
9,Oman,B,0,Group stage,434.7457,585.7361,4,-2.3592
10,New Zealand,S8_G1,10,Super 8 stage,1045.669,776.8366,7,2.4003
11,West Indies,S8_G2,10,Semifinalist,1232.0966,983.6613,8,1.9409
12,Afghanistan,C,4,Group stage,579.0436,617.923,4,-0.6075
13,Uganda,C,0,Group stage,450.6659,764.1936,4,-4.8989
14,Papua New Guinea,C,2,Group stage,508.2066,653.4518,4,-2.2695
15,South Africa,S8_G2,8,Super 8 stage,944.3132,860.3236,7,0.7499
16,Sri Lanka,D,4,Group stage,519.4994,487.9323,4,0.4932
17,Bangladesh,S8_G1,6,Super 8 stage,857.5854,827.9355,7,0.2647
18,Netherlands,D,2,Group stage,511.7637,533.8919,4,-0.3458
19,Nepal,D,0,Group stage,421.9463,606.6289,4,-2.8857
