,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1268.8977,1001.193,9,1.8591
1,Pakistan,S8_G2,6,Super 8 stage,952.1571,816.1088,7,1.2147
2,Ireland,A,4,Group stage,516.0991,489.8787,4,0.4097
3,Canada,A,0,Group stage,399.5102,683.3642,4,-4.4352
4,United States of America,A,2,Group stage,468.897,580.3882,4,-1.7421
5,England,S8_G2,12,Semifinalist,1143.4268,951.9791,8,1.4957
6,Australia,S8_G1,12,Semifinalist,1108.3599,947.0771,8,1.26
7,Namibia,B,4,Group stage,462.1519,547.6196,4,-1.3354
8,Scotland,B,0,Group stage,462.8187,561.7976,4,-1.5465
9,Oman,B,2,Group stage,448.6461,580.1238,4,-2.0543
10,New Zealand,S8_G1,8,Super 8 stage,1053.8669,775.5399,7,2.4851
11,West Indies,S8_G2,12,Finalist,1368.6455,1125.6037,9,1.6878
12,Afghanistan,C,4,Group stage,577.8271,638.4734,4,-0.9476
13,Uganda,C,0,Group stage,450.2442,779.4886,4,-5.1444
14,Papua New Guinea,C,2,Group stage,527.1484,657.8904,4,-2.0428
15,South Africa,S8_G2,10,Super 8 stage,934.8857,866.2912,7,0.6125
16,Sri Lanka,D,4,Group stage,518.2407,477.7758,4,0.6323
17,Bangladesh,S8_G1,6,Super 8 stage,855.8161,835.3323,7,0.1829
18,Netherlands,D,2,Group stage,498.4253,519.4867,4,-0.3291
19,Nepal,D,0,Group stage,437.2441,617.8966,4,-2.8227
