,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1253.9752,1002.0893,9,1.7492
1,Pakistan,S8_G2,10,Semifinalist,1070.4762,946.6274,8,0.9676
2,Ireland,A,4,Group stage,537.8215,473.9348,4,0.9982
3,Canada,A,0,Group stage,392.4994,711.2541,4,-4.9805
4,United States of America,A,2,Group stage,462.491,560.8681,4,-1.5371
5,England,S8_G2,14,Finalist,1269.597,1081.0877,9,1.3091
6,Australia,S8_G1,10,Super 8 stage,977.162,820.225,7,1.4012
7,Namibia,B,2,Group stage,465.7948,547.2917,4,-1.2734
8,Scotland,B,4,Group stage,470.0024,547.1312,4,-1.2051
9,Oman,B,0,Group stage,441.2414,595.0538,4,-2.4033
10,New Zealand,S8_G1,10,Semifinalist,1174.5899,914.259,8,2.0338
11,West Indies,S8_G2,8,Super 8 stage,1073.0861,858.9459,7,1.912
12,Afghanistan,C,4,Group stage,582.1508,556.6963,4,0.3977
13,Uganda,C,0,Group stage,412.8971,750.9626,4,-5.2823
14,Papua New Guinea,C,2,Group stage,479.1609,637.3487,4,-2.4717
15,South Africa,S8_G2,8,Super 8 stage,962.1152,871.5204,7,0.8089
16,Sri Lanka,D,4,Group stage,514.713,484.0347,4,0.4793
17,Bangladesh,S8_G1,6,Super 8 stage,846.1295,839.2942,7,0.061
18,Netherlands,D,2,Group stage,503.829,539.1536,4,-0.5519
19,Nepal,D,0,Group stage,443.7704,595.7244,4,-2.3743
