,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.9911,999.233,9,1.7622
1,Pakistan,S8_G2,6,Super 8 stage,942.9645,829.8584,7,1.0099
2,Ireland,A,4,Group stage,519.4587,486.2918,4,0.5182
3,Canada,A,0,Group stage,396.5281,655.8391,4,-4.0517
4,United States of America,A,2,Group stage,452.5072,586.2856,4,-2.0903
5,England,S8_G2,12,Semifinalist,1140.3529,961.8868,8,1.3943
6,Australia,S8_G1,12,Finalist,1246.8887,1058.0199,9,1.3116
7,Namibia,B,4,Group stage,461.0377,545.3657,4,-1.3176
8,Scotland,B,2,Group stage,466.5319,552.5093,4,-1.3434
9,Oman,B,0,Group stage,445.369,597.0061,4,-2.3693
10,New Zealand,S8_G1,10,Super 8 stage,1033.2071,773.8206,7,2.316
11,West Indies,S8_G2,10,Semifinalist,1218.3363,990.1941,8,1.7824
12,Afghanistan,C,4,Group stage,593.4245,587.8954,4,0.0864
13,Uganda,C,0,Group stage,447.9665,777.7612,4,-5.153
14,Papua New Guinea,C,2,Group stage,514.215,658.7077,4,-2.2577
15,South Africa,S8_G2,10,Super 8 stage,956.8898,876.4618,7,0.7181
16,Sri Lanka,D,4,Group stage,532.1355,467.624,4,1.008
17,Bangladesh,S8_G1,6,Super 8 stage,873.6849,849.251,7,0.2182
18,Netherlands,D,2,Group stage,478.4429,530.7163,4,-0.8168
19,Nepal,D,0,Group stage,419.6671,607.8715,4,-2.9407
