,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1231.4223,1020.5249,9,1.4646
1,Pakistan,S8_G2,6,Super 8 stage,958.1739,831.3243,7,1.1326
2,Ireland,A,4,Group stage,525.6013,467.4315,4,0.9089
3,Canada,A,0,Group stage,400.4362,669.0552,4,-4.1972
4,United States of America,A,2,Group stage,438.2359,558.358,4,-1.8769
5,England,S8_G2,14,Semifinalist,1134.8331,955.5223,8,1.4009
6,Australia,S8_G1,10,Super 8 stage,976.6281,799.156,7,1.5846
7,Namibia,B,2,Group stage,455.5378,536.516,4,-1.2653
8,Scotland,B,4,Group stage,481.4762,546.7302,4,-1.0196
9,Oman,B,0,Group stage,428.5241,588.0795,4,-2.4931
10,New Zealand,S8_G1,12,Semifinalist,1172.9686,910.8329,8,2.0479
11,West Indies,S8_G2,10,Champion,1372.149,1130.4251,9,1.6786
12,Afghanistan,C,4,Group stage,576.1466,590.227,4,-0.22
13,Uganda,C,0,Group stage,426.2356,763.7931,4,-5.2743
14,Papua New Guinea,C,2,Group stage,499.1933,646.0934,4,-2.2953
15,South Africa,S8_G2,10,Super 8 stage,966.292,873.4786,7,0.8287
16,Sri Lanka,D,4,Group stage,514.2376,485.5557,4,0.4482
17,Bangladesh,S8_G1,6,Super 8 stage,855.3585,841.1416,7,0.1269
18,Netherlands,D,2,Group stage,512.7945,543.3266,4,-0.4771
19,Nepal,D,0,Group stage,445.4122,614.0847,4,-2.6355
