,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1147.9209,891.8371,8,2.0007
1,Pakistan,S8_G2,6,Super 8 stage,948.1291,820.7303,7,1.1375
2,Ireland,A,4,Group stage,518.1264,485.6717,4,0.5071
3,Canada,A,0,Group stage,374.0982,669.1582,4,-4.6103
4,United States of America,A,2,Group stage,446.7123,547.0219,4,-1.5673
5,England,S8_G2,12,Finalist,1263.8059,1093.1742,9,1.1849
6,Australia,S8_G1,12,Super 8 stage,994.8368,810.3405,7,1.6473
7,Namibia,B,2,Group stage,454.9794,539.0053,4,-1.3129
8,Scotland,B,4,Group stage,469.1565,543.5319,4,-1.1621
9,Oman,B,0,Group stage,429.2673,580.628,4,-2.365
10,New Zealand,S8_G1,12,Champion,1321.5344,1059.4225,9,1.8202
11,West Indies,S8_G2,10,Semifinalist,1229.3985,987.0514,8,1.8933
12,Afghanistan,C,4,Group stage,568.9652,611.6963,4,-0.6677
13,Uganda,C,0,Group stage,443.9123,770.8644,4,-5.1086
14,Papua New Guinea,C,2,Group stage,520.9206,638.0776,4,-1.8306
15,South Africa,S8_G2,10,Super 8 stage,964.9516,872.1855,7,0.8283
16,Sri Lanka,S8_G1,6,Super 8 stage,859.4744,878.5728,7,-0.1705
17,Bangladesh,D,4,Group stage,518.0519,455.1732,4,0.9825
18,Netherlands,D,2,Group stage,488.6507,550.8952,4,-0.9726
19,Nepal,D,0,Group stage,443.8498,601.7041,4,-2.4665
