,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1265.9846,1007.6968,9,1.7937
1,Pakistan,S8_G2,6,Super 8 stage,952.8994,817.7259,7,1.2069
2,Ireland,A,4,Group stage,515.0783,482.5795,4,0.5078
3,Canada,A,0,Group stage,387.8904,679.7744,4,-4.5607
4,United States of America,A,2,Group stage,445.7295,537.2786,4,-1.4305
5,England,S8_G2,12,Semifinalist,1136.0584,960.732,8,1.3697
6,Australia,S8_G1,12,Champion,1245.1264,1067.8481,9,1.2311
7,Namibia,B,2,Group stage,450.6012,529.5306,4,-1.2333
8,Scotland,B,4,Group stage,462.1308,532.9147,4,-1.106
9,Oman,B,0,Group stage,431.3316,586.689,4,-2.4275
10,New Zealand,S8_G1,8,Super 8 stage,1044.1221,780.1986,7,2.3565
11,West Indies,S8_G2,10,Super 8 stage,1066.9647,861.205,7,1.8371
12,Afghanistan,C,4,Group stage,581.6776,602.8705,4,-0.3311
13,Uganda,C,0,Group stage,430.5131,729.4358,4,-4.6707
14,Papua New Guinea,C,2,Group stage,516.9968,679.1962,4,-2.5344
15,South Africa,S8_G2,12,Semifinalist,1091.7568,991.1246,8,0.7862
16,Sri Lanka,D,4,Group stage,537.8945,485.4629,4,0.8192
17,Bangladesh,S8_G1,6,Super 8 stage,881.5524,854.719,7,0.2396
18,Netherlands,D,2,Group stage,492.3478,551.6854,4,-0.9272
19,Nepal,D,0,Group stage,414.9276,612.9162,4,-3.0936
