,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1240.3539,1007.8043,9,1.6149
1,Pakistan,S8_G2,8,Super 8 stage,949.6594,819.1529,7,1.1652
2,Ireland,A,4,Group stage,544.7835,477.7321,4,1.0477
3,Canada,A,0,Group stage,387.9427,669.6345,4,-4.4014
4,United States of America,A,2,Group stage,440.5377,567.4567,4,-1.9831
5,England,S8_G2,10,Semifinalist,1130.6897,963.8463,8,1.3035
6,Australia,S8_G1,12,Super 8 stage,1002.5668,822.0486,7,1.6118
7,Namibia,B,2,Group stage,459.9184,544.4664,4,-1.3211
8,Scotland,B,4,Group stage,465.5911,543.401,4,-1.2158
9,Oman,B,0,Group stage,442.0942,581.6845,4,-2.1811
10,New Zealand,S8_G1,12,Finalist,1321.8875,1047.5388,9,1.9052
11,West Indies,S8_G2,12,Semifinalist,1230.4034,979.7044,8,1.9586
12,Afghanistan,C,4,Group stage,579.6281,590.5589,4,-0.1708
13,Uganda,C,0,Group stage,446.0329,766.8717,4,-5.0131
14,Papua New Guinea,C,2,Group stage,484.976,655.9046,4,-2.6708
15,South Africa,S8_G2,8,Super 8 stage,968.4427,870.4903,7,0.8746
16,Sri Lanka,S8_G1,6,Super 8 stage,855.4521,887.3947,7,-0.2852
17,Bangladesh,D,4,Group stage,525.8448,447.2556,4,1.228
18,Netherlands,D,2,Group stage,493.2766,542.8235,4,-0.7742
19,Nepal,D,0,Group stage,421.4471,605.7586,4,-2.8799
