,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1262.822,999.9178,9,1.8257
1,Pakistan,S8_G2,6,Super 8 stage,969.7918,827.9115,7,1.2668
2,Ireland,A,4,Group stage,539.1841,484.376,4,0.8564
3,Canada,A,0,Group stage,379.8008,699.2104,4,-4.9908
4,United States of America,A,2,Group stage,449.3749,570.8073,4,-1.8974
5,England,S8_G2,10,Semifinalist,1138.4904,976.4803,8,1.2657
6,Australia,S8_G1,12,Super 8 stage,979.9191,806.5018,7,1.5484
7,Namibia,B,2,Group stage,445.3574,528.8577,4,-1.3047
8,Scotland,B,4,Group stage,459.9251,540.0444,4,-1.2519
9,Oman,B,0,Group stage,439.7162,579.7093,4,-2.1874
10,New Zealand,S8_G1,12,Finalist,1308.5156,1033.7269,9,1.9083
11,West Indies,S8_G2,12,Semifinalist,1212.3244,982.8956,8,1.7924
12,Afghanistan,C,4,Group stage,561.1271,587.5126,4,-0.4123
13,Uganda,C,0,Group stage,443.9722,744.0613,4,-4.6889
14,Papua New Guinea,C,2,Group stage,490.8921,640.551,4,-2.3384
15,South Africa,S8_G2,10,Super 8 stage,966.0958,866.0151,7,0.8936
16,Sri Lanka,S8_G1,6,Super 8 stage,861.8924,881.0595,7,-0.1711
17,Bangladesh,D,4,Group stage,513.522,450.0292,4,0.9921
18,Netherlands,D,2,Group stage,500.3487,522.6792,4,-0.3489
19,Nepal,D,0,Group stage,412.9572,613.6822,4,-3.1363
