,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.1384,1015.8525,9,1.6409
1,Pakistan,S8_G2,6,Super 8 stage,958.2051,812.9523,7,1.2969
2,Ireland,A,4,Group stage,523.085,495.884,4,0.425
3,Canada,A,0,Group stage,388.6269,675.6536,4,-4.4848
4,United States of America,A,2,Group stage,453.9835,558.8129,4,-1.638
5,England,S8_G2,12,Semifinalist,1134.0095,956.789,8,1.3845
6,Australia,S8_G1,12,Finalist,1254.1478,1072.3522,9,1.2625
7,Namibia,B,4,Group stage,456.0708,536.4559,4,-1.256
8,Scotland,B,2,Group stage,459.2923,556.6971,4,-1.522
9,Oman,B,0,Group stage,442.3263,572.3514,4,-2.0316
10,New Zealand,S8_G1,10,Super 8 stage,1038.8964,776.3602,7,2.3441
11,West Indies,S8_G2,10,Semifinalist,1215.4704,976.3459,8,1.8682
12,Afghanistan,C,4,Group stage,567.2532,591.8223,4,-0.3839
13,Uganda,C,0,Group stage,430.6773,759.8675,4,-5.1436
14,Papua New Guinea,C,2,Group stage,508.0873,645.8711,4,-2.1529
15,South Africa,S8_G2,10,Super 8 stage,954.3987,856.8424,7,0.871
16,Sri Lanka,D,4,Group stage,527.1884,479.3408,4,0.7476
17,Bangladesh,S8_G1,6,Super 8 stage,852.6858,838.3799,7,0.1277
18,Netherlands,D,2,Group stage,475.6262,542.1438,4,-1.0393
19,Nepal,D,0,Group stage,430.3096,601.704,4,-2.678
