,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1273.1705,1006.607,9,1.8511
1,Pakistan,S8_G2,8,Super 8 stage,954.1107,804.1495,7,1.3389
2,Ireland,A,4,Group stage,540.2135,481.0523,4,0.9244
3,Canada,A,0,Group stage,375.1269,680.8993,4,-4.7777
4,United States of America,A,2,Group stage,443.2472,555.0718,4,-1.7473
5,England,S8_G2,12,Finalist,1279.7356,1097.9518,9,1.2624
6,Australia,S8_G1,12,Semifinalist,1105.1686,942.0408,8,1.2744
7,Namibia,B,2,Group stage,454.4974,534.2074,4,-1.2455
8,Scotland,B,4,Group stage,468.5237,543.8101,4,-1.1763
9,Oman,B,0,Group stage,430.0977,579.8646,4,-2.3401
10,New Zealand,S8_G1,10,Super 8 stage,1038.1841,795.7223,7,2.1648
11,West Indies,S8_G2,10,Semifinalist,1235.4729,994.6372,8,1.8815
12,Afghanistan,C,4,Group stage,563.8699,581.1047,4,-0.2693
13,Uganda,C,0,Group stage,462.4896,761.0652,4,-4.6652
14,Papua New Guinea,C,2,Group stage,503.7248,677.2741,4,-2.7117
15,South Africa,S8_G2,8,Super 8 stage,955.7832,877.5737,7,0.6983
16,Sri Lanka,D,4,Group stage,531.5043,469.8615,4,0.9632
17,Bangladesh,S8_G1,6,Super 8 stage,854.3226,853.7781,7,0.0049
18,Netherlands,D,2,Group stage,479.9287,533.1536,4,-0.8316
19,Nepal,D,0,Group stage,421.7923,601.1389,4,-2.8023
