,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.9117,1017.5294,9,1.6346
1,Pakistan,S8_G2,8,Super 8 stage,956.9957,822.4581,7,1.2012
2,Ireland,A,4,Group stage,512.5064,484.2,4,0.4423
3,Canada,A,0,Group stage,389.647,665.7922,4,-4.3148
4,United States of America,A,2,Group stage,464.8502,560.0715,4,-1.4878
5,England,S8_G2,12,Semifinalist,1143.3755,965.1712,8,1.3922
6,Australia,S8_G1,12,Finalist,1272.891,1080.4303,9,1.3365
7,Namibia,B,2,Group stage,457.036,544.391,4,-1.3649
8,Scotland,B,4,Group stage,459.6139,531.2019,4,-1.1186
9,Oman,B,0,Group stage,423.9678,590.9845,4,-2.6096
10,New Zealand,S8_G1,10,Super 8 stage,1067.2392,773.0067,7,2.6271
11,West Indies,S8_G2,10,Semifinalist,1232.9921,980.408,8,1.9733
12,Afghanistan,C,4,Group stage,567.7072,633.8194,4,-1.033
13,Uganda,C,0,Group stage,430.7929,746.5808,4,-4.9342
14,Papua New Guinea,C,2,Group stage,520.9059,663.7319,4,-2.2317
15,South Africa,S8_G2,8,Super 8 stage,955.6287,871.9052,7,0.7475
16,Sri Lanka,S8_G1,6,Super 8 stage,853.562,890.487,7,-0.3297
17,Bangladesh,D,4,Group stage,506.0225,462.5555,4,0.6792
18,Netherlands,D,2,Group stage,507.518,520.5926,4,-0.2043
19,Nepal,D,0,Group stage,432.3968,603.2432,4,-2.6695
