,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1257.3573,996.9841,9,1.8081
1,Pakistan,S8_G2,8,Super 8 stage,958.6946,804.1272,7,1.3801
2,Ireland,A,4,Group stage,503.4513,491.9018,4,0.1805
3,Canada,A,0,Group stage,374.653,665.3237,4,-4.5417
4,United States of America,A,2,Group stage,439.835,540.1877,4,-1.568
5,England,S8_G2,14,Finalist,1269.0429,1101.7815,9,1.1615
6,Australia,S8_G1,12,Semifinalist,1114.0544,943.3096,8,1.3339
7,Namibia,B,2,Group stage,451.9123,536.204,4,-1.3171
8,Scotland,B,4,Group stage,460.7663,539.7646,4,-1.2343
9,Oman,B,0,Group stage,430.3436,569.5767,4,-2.1755
10,New Zealand,S8_G1,8,Super 8 stage,1037.1376,792.3748,7,2.1854
11,West Indies,S8_G2,10,Semifinalist,1216.0093,950.1401,8,2.0771
12,Afghanistan,C,4,Group stage,562.5598,586.7879,4,-0.3786
13,Uganda,C,0,Group stage,411.328,715.4262,4,-4.7515
14,Papua New Guinea,C,2,Group stage,487.3959,657.7304,4,-2.6615
15,South Africa,S8_G2,10,Super 8 stage,959.2687,863.7609,7,0.8527
16,Sri Lanka,S8_G1,6,Super 8 stage,862.0641,890.4909,7,-0.2538
17,Bangladesh,D,4,Group stage,519.5838,459.7571,4,0.9348
18,Netherlands,D,2,Group stage,495.0306,535.9616,4,-0.6395
19,Nepal,D,0,Group stage,439.0055,607.9032,4,-2.639
