,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1273.9157,1011.5407,9,1.822
1,Pakistan,S8_G2,8,Super 8 stage,952.0307,806.9634,7,1.2952
2,Ireland,A,4,Group stage,529.3471,489.6298,4,0.6206
3,Canada,A,0,Group stage,367.1677,672.522,4,-4.7712
4,United States of America,A,2,Group stage,431.0481,554.728,4,-1.9325
5,England,S8_G2,14,Finalist,1270.7433,1087.9298,9,1.2695
6,Australia,S8_G1,12,Semifinalist,1105.3337,931.3068,8,1.3596
7,Namibia,B,4,Group stage,481.7203,540.3247,4,-0.9157
8,Scotland,B,2,Group stage,460.3228,553.9726,4,-1.4633
9,Oman,B,0,Group stage,424.5807,581.9056,4,-2.4582
10,New Zealand,S8_G1,8,Super 8 stage,1053.7795,780.5638,7,2.4394
11,West Indies,S8_G2,12,Semifinalist,1224.0991,972.0692,8,1.969
12,Afghanistan,C,4,Group stage,558.7672,590.0939,4,-0.4895
13,Uganda,C,0,Group stage,442.4931,777.3695,4,-5.2324
14,Papua New Guinea,C,2,Group stage,501.2242,652.2618,4,-2.36
15,South Africa,S8_G2,8,Super 8 stage,949.704,881.7005,7,0.6072
16,Sri Lanka,D,4,Group stage,534.511,492.3794,4,0.6583
17,Bangladesh,S8_G1,6,Super 8 stage,857.5636,853.4873,7,0.0364
18,Netherlands,D,2,Group stage,511.8972,530.183,4,-0.2857
19,Nepal,D,0,Group stage,437.5963,606.9135,4,-2.6456
