,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.9579,1001.9064,9,1.7781
1,Pakistan,S8_G2,6,Super 8 stage,945.6207,814.259,7,1.1729
2,Ireland,A,4,Group stage,511.081,488.5091,4,0.3527
3,Canada,A,0,Group stage,380.757,691.0503,4,-4.8483
4,United States of America,A,2,Group stage,457.7778,544.1596,4,-1.3497
5,England,S8_G2,14,Finalist,1269.8099,1095.5779,9,1.2099
6,Australia,S8_G1,10,Super 8 stage,981.2717,807.594,7,1.5507
7,Namibia,B,4,Group stage,457.6431,540.3748,4,-1.2927
8,Scotland,B,2,Group stage,467.713,543.1089,4,-1.1781
9,Oman,B,0,Group stage,442.5801,577.3543,4,-2.1058
10,New Zealand,S8_G1,10,Semifinalist,1182.1395,914.2915,8,2.0926
11,West Indies,S8_G2,10,Semifinalist,1221.5723,968.9792,8,1.9734
12,Afghanistan,C,4,Group stage,556.4934,616.4909,4,-0.9375
13,Uganda,C,0,Group stage,444.0108,749.6259,4,-4.7752
14,Papua New Guinea,C,2,Group stage,490.0424,640.9905,4,-2.3586
15,South Africa,S8_G2,8,Super 8 stage,956.4945,877.9808,7,0.701
16,Sri Lanka,D,4,Group stage,536.6027,490.5269,4,0.7199
17,Bangladesh,S8_G1,8,Super 8 stage,880.2008,835.7955,7,0.3965
18,Netherlands,D,2,Group stage,495.6098,557.4598,4,-0.9664
19,Nepal,D,0,Group stage,452.5216,631.8648,4,-2.8022
