,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1242.2774,1022.3775,9,1.5271
1,Pakistan,S8_G2,8,Super 8 stage,971.2587,807.3099,7,1.4638
2,Ireland,A,4,Group stage,520.6887,471.1619,4,0.7739
3,Canada,A,0,Group stage,373.7725,692.7808,4,-4.9845
4,United States of America,A,2,Group stage,453.6395,568.242,4,-1.7907
5,England,S8_G2,14,Semifinalist,1128.5698,955.0733,8,1.3554
6,Australia,S8_G1,8,Super 8 stage,976.7884,810.6971,7,1.483
7,Namibia,B,4,Group stage,467.0434,532.3844,4,-1.021
8,Scotland,B,2,Group stage,448.1527,543.5095,4,-1.4899
9,Oman,B,0,Group stage,440.7602,576.2262,4,-2.1167
10,New Zealand,S8_G1,12,Finalist,1293.7531,1031.5218,9,1.8211
11,West Indies,S8_G2,12,Semifinalist,1206.7353,972.628,8,1.829
12,Afghanistan,C,4,Group stage,586.4745,601.1405,4,-0.2292
13,Uganda,C,0,Group stage,423.1249,770.7779,4,-5.4321
14,Papua New Guinea,C,2,Group stage,516.5992,630.3106,4,-1.7767
15,South Africa,S8_G2,8,Super 8 stage,953.8458,859.6282,7,0.8412
16,Sri Lanka,D,4,Group stage,533.2052,476.1242,4,0.8919
17,Bangladesh,S8_G1,6,Super 8 stage,856.4162,842.7653,7,0.1219
18,Netherlands,D,2,Group stage,494.9038,544.3904,4,-0.7732
19,Nepal,D,0,Group stage,443.7176,622.6775,4,-2.7962
