,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1269.3467,1009.7059,9,1.8031
1,Pakistan,S8_G2,8,Super 8 stage,951.3376,815.8808,7,1.2094
2,Ireland,A,4,Group stage,505.8231,488.6993,4,0.2676
3,Canada,A,0,Group stage,400.7606,663.9404,4,-4.1122
4,United States of America,A,2,Group stage,452.7079,568.5411,4,-1.8099
5,England,S8_G2,12,Semifinalist,1124.6146,965.1577,8,1.2458
6,Australia,S8_G1,12,Semifinalist,1115.9186,950.2575,8,1.2942
7,Namibia,B,4,Group stage,468.7622,532.0141,4,-0.9883
8,Scotland,B,2,Group stage,465.2141,547.538,4,-1.2863
9,Oman,B,0,Group stage,433.4414,586.4241,4,-2.3904
10,New Zealand,S8_G1,8,Super 8 stage,1039.5032,783.3194,7,2.2874
11,West Indies,S8_G2,12,Finalist,1372.1706,1114.6784,9,1.7881
12,Afghanistan,C,4,Group stage,567.4363,610.4809,4,-0.6726
13,Uganda,C,0,Group stage,442.1768,742.8959,4,-4.6987
14,Papua New Guinea,C,2,Group stage,493.8966,643.8498,4,-2.343
15,South Africa,S8_G2,8,Super 8 stage,955.5378,860.7186,7,0.8466
16,Sri Lanka,S8_G1,6,Super 8 stage,875.8676,876.6519,7,-0.007
17,Bangladesh,D,4,Group stage,516.0071,463.9765,4,0.813
18,Netherlands,D,2,Group stage,506.1776,546.1412,4,-0.6244
19,Nepal,D,0,Group stage,428.6357,614.4645,4,-2.9036
