,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.3222,996.6967,9,1.7752
1,Pakistan,S8_G2,10,Semifinalist,1091.3035,937.6942,8,1.2001
2,Ireland,A,4,Group stage,507.9104,492.9576,4,0.2336
3,Canada,A,0,Group stage,385.5238,674.5505,4,-4.516
4,United States of America,A,2,Group stage,454.6948,545.0914,4,-1.4124
5,England,S8_G2,14,Finalist,1266.6836,1094.3996,9,1.1964
6,Australia,S8_G1,8,Super 8 stage,978.0943,801.4876,7,1.5768
7,Namibia,B,4,Group stage,477.3317,538.2131,4,-0.9513
8,Scotland,B,2,Group stage,452.7845,544.2508,4,-1.4292
9,Oman,B,0,Group stage,422.3827,590.1073,4,-2.6207
10,New Zealand,S8_G1,10,Semifinalist,1136.6485,906.5774,8,1.7974
11,West Indies,S8_G2,8,Super 8 stage,1075.197,869.9123,7,1.8329
12,Afghanistan,C,4,Group stage,580.5872,589.4642,4,-0.1387
13,Uganda,C,0,Group stage,464.4538,752.7331,4,-4.5044
14,Papua New Guinea,C,2,Group stage,498.9433,633.3877,4,-2.1007
15,South Africa,S8_G2,10,Super 8 stage,974.5514,882.1507,7,0.825
16,Sri Lanka,D,4,Group stage,530.3992,494.0588,4,0.5678
17,Bangladesh,S8_G1,6,Super 8 stage,832.5774,838.6679,7,-0.0544
18,Netherlands,D,2,Group stage,501.2698,513.7566,4,-0.1951
19,Nepal,D,0,Group stage,429.2679,616.7696,4,-2.9297
