,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1256.4447,1007.3314,9,1.73
1,Pakistan,S8_G2,6,Super 8 stage,975.0262,832.7202,7,1.2706
2,Ireland,A,4,Group stage,507.3104,478.972,4,0.4428
3,Canada,A,0,Group stage,386.6027,680.3804,4,-4.5903
4,United States of America,A,2,Group stage,455.2155,567.8006,4,-1.7591
5,England,S8_G2,12,Semifinalist,1136.6678,971.1679,8,1.293
6,Australia,S8_G1,14,Champion,1248.9495,1074.1882,9,1.2136
7,Namibia,B,4,Group stage,459.601,527.6884,4,-1.0639
8,Scotland,B,2,Group stage,477.1253,545.7812,4,-1.0727
9,Oman,B,0,Group stage,427.6473,589.0026,4,-2.5212
10,New Zealand,S8_G1,10,Super 8 stage,1033.7207,775.2987,7,2.3073
11,West Indies,S8_G2,10,Semifinalist,1209.8978,996.7809,8,1.665
12,Afghanistan,C,4,Group stage,588.9643,588.9448,4,0.0003
13,Uganda,C,0,Group stage,446.4528,763.8101,4,-4.9587
14,Papua New Guinea,C,2,Group stage,519.5876,654.5739,4,-2.1092
15,South Africa,S8_G2,10,Super 8 stage,966.3589,858.9323,7,0.9592
16,Sri Lanka,D,4,Group stage,530.275,485.4015,4,0.7011
17,Bangladesh,S8_G1,6,Super 8 stage,868.189,850.1211,7,0.1613
18,Netherlands,D,2,Group stage,497.5586,531.1541,4,-0.5249
19,Nepal,D,0,Group stage,429.2129,640.7579,4,-3.3054
