,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1132.5349,888.126,8,1.9094
1,Pakistan,S8_G2,6,Super 8 stage,949.6122,826.5019,7,1.0992
2,Ireland,A,4,Group stage,540.7658,480.5005,4,0.9416
3,Canada,A,0,Group stage,396.1589,700.7863,4,-4.7598
4,United States of America,A,2,Group stage,440.9622,568.9492,4,-1.9998
5,England,S8_G2,14,Champion,1263.2582,1073.4034,9,1.3184
6,Australia,S8_G1,8,Super 8 stage,968.3521,809.0992,7,1.4219
7,Namibia,B,4,Group stage,450.6895,540.6917,4,-1.4063
8,Scotland,B,2,Group stage,456.5528,547.3361,4,-1.4185
9,Oman,B,0,Group stage,434.0615,557.9899,4,-1.9364
10,New Zealand,S8_G1,14,Semifinalist,1173.6504,911.0097,8,2.0519
11,West Indies,S8_G2,10,Finalist,1368.696,1111.7499,9,1.7843
12,Afghanistan,C,4,Group stage,557.8045,607.8513,4,-0.782
13,Uganda,C,0,Group stage,463.7988,773.3369,4,-4.8365
14,Papua New Guinea,C,2,Group stage,512.2128,633.5671,4,-1.8962
15,South Africa,S8_G2,10,Super 8 stage,954.012,867.7352,7,0.7703
16,Sri Lanka,D,4,Group stage,532.5564,476.7636,4,0.8718
17,Bangladesh,S8_G1,6,Super 8 stage,858.4214,831.5881,7,0.2396
18,Netherlands,D,2,Group stage,487.9704,537.5067,4,-0.774
19,Nepal,D,0,Group stage,424.6995,622.2775,4,-3.0872
