,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1256.5526,1004.2728,9,1.7519
1,Pakistan,S8_G2,6,Super 8 stage,942.3857,808.1591,7,1.1985
2,Ireland,A,4,Group stage,513.1553,496.0648,4,0.267
3,Canada,A,0,Group stage,406.474,686.0818,4,-4.3689
4,United States of America,A,2,Group stage,451.0018,571.398,4,-1.8812
5,England,S8_G2,12,Semifinalist,1142.6047,954.0544,8,1.473
6,Australia,S8_G1,12,Super 8 stage,989.0466,794.8757,7,1.7337
7,Namibia,B,2,Group stage,463.0719,547.0923,4,-1.3128
8,Scotland,B,4,Group stage,467.2506,558.0169,4,-1.4182
9,Oman,B,0,Group stage,439.3601,593.2095,4,-2.4039
10,New Zealand,S8_G1,12,Finalist,1291.5751,1029.4188,9,1.8205
11,West Indies,S8_G2,10,Semifinalist,1212.607,986.1698,8,1.769
12,Afghanistan,C,4,Group stage,590.7089,571.3999,4,0.3017
13,Uganda,C,0,Group stage,413.6404,760.2812,4,-5.4163
14,Papua New Guinea,C,2,Group stage,509.7682,643.4723,4,-2.0891
15,South Africa,S8_G2,10,Super 8 stage,969.9008,851.4636,7,1.0575
16,Sri Lanka,D,4,Group stage,524.2874,480.7691,4,0.68
17,Bangladesh,S8_G1,6,Super 8 stage,838.7269,848.1599,7,-0.0842
18,Netherlands,D,2,Group stage,486.8135,521.9688,4,-0.5493
19,Nepal,D,0,Group stage,420.1087,622.7116,4,-3.1657
