,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.6151,1014.9974,9,1.6779
1,Pakistan,S8_G2,8,Super 8 stage,953.8885,824.1474,7,1.1584
2,Ireland,A,4,Group stage,520.7644,484.6732,4,0.5639
3,Canada,A,0,Group stage,394.9854,650.322,4,-3.9896
4,United States of America,A,2,Group stage,446.4117,565.5566,4,-1.8616
5,England,S8_G2,14,Finalist,1257.1422,1064.6772,9,1.3366
6,Australia,S8_G1,8,Super 8 stage,969.393,808.63,7,1.4354
7,Namibia,B,4,Group stage,467.5254,537.585,4,-1.0947
8,Scotland,B,2,Group stage,456.6625,552.2744,4,-1.4939
9,Oman,B,0,Group stage,424.1474,576.9252,4,-2.3872
10,New Zealand,S8_G1,12,Semifinalist,1175.4522,907.9114,8,2.0902
11,West Indies,S8_G2,10,Semifinalist,1213.96,981.9312,8,1.8127
12,Afghanistan,C,4,Group stage,566.86,579.2357,4,-0.1934
13,Uganda,C,0,Group stage,437.5467,752.8163,4,-4.9261
14,Papua New Guinea,C,2,Group stage,502.3773,668.3079,4,-2.5927
15,South Africa,S8_G2,8,Super 8 stage,964.4738,880.5617,7,0.7492
16,Sri Lanka,D,4,Group stage,519.3174,489.1848,4,0.4708
17,Bangladesh,S8_G1,6,Super 8 stage,861.3401,840.3479,7,0.1874
18,Netherlands,D,2,Group stage,492.9592,519.9342,4,-0.4215
19,Nepal,D,0,Group stage,429.5144,611.3172,4,-2.8407
