,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.4518,1017.8181,9,1.7266
1,Pakistan,S8_G2,6,Super 8 stage,934.7438,823.1774,7,0.9961
2,Ireland,A,4,Group stage,523.5614,476.7671,4,0.7312
3,Canada,A,0,Group stage,413.1836,657.1244,4,-3.8116
4,United States of America,A,2,Group stage,437.5394,587.1159,4,-2.3371
5,England,S8_G2,12,Finalist,1284.5584,1085.0473,9,1.3855
6,Australia,S8_G1,12,Semifinalist,1105.009,933.5577,8,1.3395
7,Namibia,B,2,Group stage,467.9635,558.7489,4,-1.4185
8,Scotland,B,4,Group stage,468.8887,554.8751,4,-1.3435
9,Oman,B,0,Group stage,434.0067,580.8713,4,-2.2948
10,New Zealand,S8_G1,10,Super 8 stage,1042.9946,770.4783,7,2.4332
11,West Indies,S8_G2,10,Semifinalist,1223.2554,989.0015,8,1.8301
12,Afghanistan,C,4,Group stage,560.3886,572.4541,4,-0.1885
13,Uganda,C,0,Group stage,442.7203,753.869,4,-4.8617
14,Papua New Guinea,C,2,Group stage,482.271,646.6275,4,-2.5681
15,South Africa,S8_G2,8,Super 8 stage,961.4061,888.5337,7,0.6506
16,Sri Lanka,D,4,Group stage,533.0729,473.291,4,0.9341
17,Bangladesh,S8_G1,8,Super 8 stage,876.4947,844.0749,7,0.2895
18,Netherlands,D,2,Group stage,483.7664,549.6103,4,-1.0288
19,Nepal,D,0,Group stage,437.3982,616.6309,4,-2.8005
