,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.2751,987.8678,9,1.9334
1,Pakistan,S8_G2,8,Super 8 stage,946.446,817.4666,7,1.1516
2,Ireland,A,4,Group stage,496.5282,498.2911,4,-0.0275
3,Canada,A,0,Group stage,397.2072,654.6516,4,-4.0226
4,United States of America,A,2,Group stage,449.7346,550.0687,4,-1.5677
5,England,S8_G2,14,Semifinalist,1134.6635,966.8425,8,1.3111
6,Australia,S8_G1,8,Super 8 stage,983.3773,823.9965,7,1.423
7,Namibia,B,2,Group stage,452.955,544.2019,4,-1.4257
8,Scotland,B,4,Group stage,471.9983,545.6749,4,-1.1512
9,Oman,B,0,Group stage,439.945,566.6332,4,-1.9795
10,New Zealand,S8_G1,12,Finalist,1294.3867,1052.1027,9,1.6825
11,West Indies,S8_G2,10,Semifinalist,1203.3608,972.3883,8,1.8045
12,Afghanistan,C,4,Group stage,546.398,591.1235,4,-0.6988
13,Uganda,C,0,Group stage,439.3327,745.4918,4,-4.7837
14,Papua New Guinea,C,2,Group stage,509.7346,631.4972,4,-1.9025
15,South Africa,S8_G2,8,Super 8 stage,944.0232,876.2595,7,0.605
16,Sri Lanka,D,4,Group stage,530.5726,475.6992,4,0.8574
17,Bangladesh,S8_G1,6,Super 8 stage,853.8419,844.5452,7,0.083
18,Netherlands,D,2,Group stage,483.9784,523.8881,4,-0.6236
19,Nepal,D,0,Group stage,434.6457,610.7144,4,-2.7511
