,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1275.903,998.5763,9,1.9259
1,Pakistan,S8_G2,8,Super 8 stage,961.5514,826.2464,7,1.2081
2,Ireland,A,4,Group stage,515.7104,488.348,4,0.4275
3,Canada,A,0,Group stage,394.5619,665.7539,4,-4.2374
4,United States of America,A,2,Group stage,436.1784,576.1455,4,-2.187
5,England,S8_G2,14,Semifinalist,1125.6384,966.4236,8,1.2439
6,Australia,S8_G1,8,Super 8 stage,988.7506,819.0575,7,1.5151
7,Namibia,B,4,Group stage,471.824,524.8753,4,-0.8289
8,Scotland,B,2,Group stage,464.5728,569.1566,4,-1.6341
9,Oman,B,0,Group stage,444.0111,584.148,4,-2.1896
10,New Zealand,S8_G1,12,Finalist,1282.9044,1028.2998,9,1.7681
11,West Indies,S8_G2,10,Semifinalist,1237.5055,984.9576,8,1.973
12,Afghanistan,C,4,Group stage,564.7926,617.7655,4,-0.8277
13,Uganda,C,0,Group stage,433.0273,763.8608,4,-5.1693
14,Papua New Guinea,C,2,Group stage,521.2756,628.1693,4,-1.6702
15,South Africa,S8_G2,10,Super 8 stage,954.5722,864.7083,7,0.8024
16,Sri Lanka,D,4,Group stage,544.2904,466.5949,4,1.214
17,Bangladesh,S8_G1,6,Super 8 stage,849.9567,841.3646,7,0.0767
18,Netherlands,D,2,Group stage,479.5994,523.2911,4,-0.6827
19,Nepal,D,0,Group stage,415.4225,624.3057,4,-3.2638
