,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.5203,1002.8217,9,1.7132
1,Pakistan,S8_G2,8,Super 8 stage,954.5102,795.3611,7,1.421
2,Ireland,A,4,Group stage,522.7428,481.9366,4,0.6376
3,Canada,A,0,Group stage,375.6408,667.607,4,-4.562
4,United States of America,A,2,Group stage,434.6084,561.4823,4,-1.9824
5,England,S8_G2,12,Semifinalist,1133.7355,975.6288,8,1.2352
6,Australia,S8_G1,10,Super 8 stage,982.6891,798.688,7,1.6429
7,Namibia,B,2,Group stage,455.9498,555.373,4,-1.5535
8,Scotland,B,4,Group stage,476.992,526.4372,4,-0.7726
9,Oman,B,0,Group stage,432.2916,596.9015,4,-2.572
10,New Zealand,S8_G1,10,Finalist,1317.3337,1039.7404,9,1.9277
11,West Indies,S8_G2,12,Semifinalist,1218.1742,978.1843,8,1.8749
12,Afghanistan,C,4,Group stage,554.281,603.5641,4,-0.77
13,Uganda,C,0,Group stage,452.5726,740.1454,4,-4.4933
14,Papua New Guinea,C,2,Group stage,480.6269,641.2063,4,-2.5091
15,South Africa,S8_G2,8,Super 8 stage,968.9555,850.844,7,1.0546
16,Sri Lanka,S8_G1,6,Super 8 stage,875.2854,869.055,7,0.0556
17,Bangladesh,D,4,Group stage,511.3104,457.764,4,0.8367
18,Netherlands,D,2,Group stage,485.4549,550.5334,4,-1.0169
19,Nepal,D,0,Group stage,424.6895,614.0903,4,-2.9594
