,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1268.7601,1008.1276,9,1.8099
1,Pakistan,S8_G2,10,Semifinalist,1064.2045,928.3607,8,1.0613
2,Ireland,A,4,Group stage,511.9167,477.9559,4,0.5306
3,Canada,A,0,Group stage,376.1383,645.8626,4,-4.2144
4,United States of America,A,2,Group stage,440.9977,575.3652,4,-2.0995
5,England,S8_G2,14,Semifinalist,1147.5669,962.8796,8,1.4429
6,Australia,S8_G1,10,Super 8 stage,984.36,811.2473,7,1.5456
7,Namibia,B,2,Group stage,445.3011,529.8544,4,-1.3211
8,Scotland,B,4,Group stage,459.1193,545.0004,4,-1.3419
9,Oman,B,0,Group stage,439.8203,585.3335,4,-2.2736
10,New Zealand,S8_G1,12,Finalist,1307.5987,1032.2329,9,1.9123
11,West Indies,S8_G2,8,Super 8 stage,1084.3648,851.079,7,2.0829
12,Afghanistan,C,4,Group stage,562.8024,585.4121,4,-0.3533
13,Uganda,C,0,Group stage,448.9842,747.877,4,-4.6702
14,Papua New Guinea,C,2,Group stage,500.3402,669.9806,4,-2.6506
15,South Africa,S8_G2,8,Super 8 stage,953.6269,856.9964,7,0.8628
16,Sri Lanka,S8_G1,6,Super 8 stage,877.8937,887.906,7,-0.0894
17,Bangladesh,D,4,Group stage,516.7446,458.8919,4,0.9039
18,Netherlands,D,2,Group stage,494.0417,526.955,4,-0.5143
19,Nepal,D,0,Group stage,436.0516,633.3156,4,-3.0822
