,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1261.5509,1002.4051,9,1.7996
1,Pakistan,S8_G2,8,Super 8 stage,976.7703,814.4015,7,1.4497
2,Ireland,A,4,Group stage,515.0238,481.2086,4,0.5284
3,Canada,A,2,Group stage,405.0337,677.1306,4,-4.2515
4,United States of America,A,0,Group stage,432.7744,590.8065,4,-2.4693
5,England,S8_G2,12,Finalist,1260.739,1097.3685,9,1.1345
6,Australia,S8_G1,14,Semifinalist,1118.0221,945.1269,8,1.3507
7,Namibia,B,2,Group stage,454.9137,556.5364,4,-1.5879
8,Scotland,B,4,Group stage,478.4052,548.2729,4,-1.0917
9,Oman,B,0,Group stage,444.222,571.1303,4,-1.9829
10,New Zealand,S8_G1,8,Super 8 stage,1029.2631,790.4345,7,2.1324
11,West Indies,S8_G2,12,Semifinalist,1227.4445,974.0656,8,1.9795
12,Afghanistan,C,4,Group stage,562.6836,572.0578,4,-0.1465
13,Uganda,C,0,Group stage,441.7254,770.6625,4,-5.1396
14,Papua New Guinea,C,2,Group stage,507.0208,647.6746,4,-2.1977
15,South Africa,S8_G2,8,Super 8 stage,961.594,873.2388,7,0.7889
16,Sri Lanka,D,4,Group stage,526.0699,480.0333,4,0.7193
17,Bangladesh,S8_G1,6,Super 8 stage,866.1627,836.2213,7,0.2673
18,Netherlands,D,2,Group stage,497.0963,537.6085,4,-0.633
19,Nepal,D,0,Group stage,420.5212,620.6525,4,-3.1271
