,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1279.2922,1005.6779,9,1.9001
1,Pakistan,S8_G2,8,Super 8 stage,948.7879,805.2493,7,1.2816
2,Ireland,A,4,Group stage,506.9444,477.586,4,0.4587
3,Canada,A,0,Group stage,388.0151,672.0485,4,-4.438
4,United States of America,A,2,Group stage,437.9484,558.9165,4,-1.8901
5,England,S8_G2,14,Champion,1284.7446,1088.466,9,1.363
6,Australia,S8_G1,8,Super 8 stage,978.8727,816.5259,7,1.4495
7,Namibia,B,4,Group stage,458.2205,538.3065,4,-1.2513
8,Scotland,B,2,Group stage,459.8033,557.1579,4,-1.5212
9,Oman,B,0,Group stage,445.6603,585.7453,4,-2.1888
10,New Zealand,S8_G1,12,Semifinalist,1174.7969,920.2537,8,1.9886
11,West Indies,S8_G2,10,Semifinalist,1206.8506,997.79,8,1.6333
12,Afghanistan,C,4,Group stage,564.5586,604.3393,4,-0.6216
13,Uganda,C,0,Group stage,458.2215,745.7,4,-4.4919
14,Papua New Guinea,C,2,Group stage,518.0487,644.3378,4,-1.9733
15,South Africa,S8_G2,8,Super 8 stage,956.3319,875.1266,7,0.725
16,Sri Lanka,S8_G1,6,Super 8 stage,868.0795,885.3369,7,-0.1541
17,Bangladesh,D,4,Group stage,513.9465,453.4913,4,0.9446
18,Netherlands,D,2,Group stage,509.1563,537.6534,4,-0.4453
19,Nepal,D,0,Group stage,433.2923,621.8632,4,-2.9464
