,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1243.5531,1006.4071,9,1.6468
1,Pakistan,S8_G2,6,Super 8 stage,952.208,797.4884,7,1.3814
2,Ireland,A,4,Group stage,523.7233,471.8411,4,0.8107
3,Canada,A,0,Group stage,371.1991,675.1835,4,-4.7498
4,United States of America,A,2,Group stage,442.2599,561.0409,4,-1.856
5,England,S8_G2,12,Semifinalist,1122.5551,976.1564,8,1.1437
6,Australia,S8_G1,10,Super 8 stage,985.3757,809.3497,7,1.5717
7,Namibia,B,2,Group stage,461.663,539.1248,4,-1.2103
8,Scotland,B,4,Group stage,467.9582,533.6998,4,-1.0272
9,Oman,B,0,Group stage,435.3239,587.2647,4,-2.3741
10,New Zealand,S8_G1,12,Finalist,1289.9354,1032.4175,9,1.7883
11,West Indies,S8_G2,10,Semifinalist,1221.0454,975.0422,8,1.9219
12,Afghanistan,C,4,Group stage,566.5801,599.9956,4,-0.5221
13,Uganda,C,0,Group stage,448.3814,763.76,4,-4.9278
14,Papua New Guinea,C,2,Group stage,488.525,621.7888,4,-2.0822
15,South Africa,S8_G2,10,Super 8 stage,958.5613,847.5445,7,0.9912
16,Sri Lanka,D,4,Group stage,525.0478,492.4655,4,0.5091
17,Bangladesh,S8_G1,6,Super 8 stage,863.6119,842.0033,7,0.1929
18,Netherlands,D,2,Group stage,509.565,532.3526,4,-0.3561
19,Nepal,D,0,Group stage,424.1668,636.313,4,-3.3148
