,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.4937,987.8833,9,1.8792
1,Pakistan,S8_G2,6,Super 8 stage,947.1425,818.9244,7,1.1448
2,Ireland,A,4,Group stage,513.0522,487.1382,4,0.4049
3,Canada,A,0,Group stage,391.1685,645.5871,4,-3.9753
4,United States of America,A,2,Group stage,440.7069,571.9393,4,-2.0505
5,England,S8_G2,14,Semifinalist,1138.347,973.8136,8,1.2854
6,Australia,S8_G1,8,Super 8 stage,978.1439,811.0677,7,1.4918
7,Namibia,B,4,Group stage,459.1687,529.7633,4,-1.103
8,Scotland,B,2,Group stage,459.0417,544.1004,4,-1.329
9,Oman,B,0,Group stage,435.1723,582.5684,4,-2.3031
10,New Zealand,S8_G1,12,Finalist,1319.1709,1041.5585,9,1.9279
11,West Indies,S8_G2,10,Semifinalist,1230.3777,990.8715,8,1.8711
12,Afghanistan,C,4,Group stage,555.1204,588.3765,4,-0.5196
13,Uganda,C,0,Group stage,421.1141,746.7477,4,-5.088
14,Papua New Guinea,C,2,Group stage,513.8178,646.6595,4,-2.0757
15,South Africa,S8_G2,10,Super 8 stage,952.9136,868.1317,7,0.757
16,Sri Lanka,S8_G1,6,Super 8 stage,853.5777,875.2946,7,-0.1939
17,Bangladesh,D,4,Group stage,519.8724,451.4348,4,1.0693
18,Netherlands,D,2,Group stage,492.7125,541.6964,4,-0.7654
19,Nepal,D,0,Group stage,433.1302,608.6878,4,-2.7431
