,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1133.4673,889.9649,8,1.9024
1,Pakistan,S8_G2,8,Super 8 stage,954.0926,818.3824,7,1.2117
2,Ireland,A,4,Group stage,515.0917,472.245,4,0.6695
3,Canada,A,0,Group stage,378.9977,695.1305,4,-4.9396
4,United States of America,A,2,Group stage,448.2708,539.6681,4,-1.4281
5,England,S8_G2,12,Champion,1269.0521,1088.5953,9,1.2532
6,Australia,S8_G1,12,Super 8 stage,985.3857,808.7519,7,1.5771
7,Namibia,B,2,Group stage,445.5297,540.5978,4,-1.4854
8,Scotland,B,4,Group stage,488.0081,542.1274,4,-0.8456
9,Oman,B,0,Group stage,431.35,592.9928,4,-2.5257
10,New Zealand,S8_G1,12,Finalist,1306.6591,1033.8408,9,1.8946
11,West Indies,S8_G2,8,Super 8 stage,1091.729,863.8797,7,2.0344
12,Afghanistan,C,4,Group stage,603.3895,597.7369,4,0.0883
13,Uganda,C,0,Group stage,428.133,771.2409,4,-5.3611
14,Papua New Guinea,C,2,Group stage,514.871,647.0931,4,-2.066
15,South Africa,S8_G2,10,Semifinalist,1069.7052,999.9997,8,0.5446
16,Sri Lanka,D,4,Group stage,521.1104,471.3506,4,0.7775
17,Bangladesh,S8_G1,6,Super 8 stage,860.5862,841.9655,7,0.1663
18,Netherlands,D,2,Group stage,481.1662,540.6981,4,-0.9302
19,Nepal,D,0,Group stage,425.2026,595.5368,4,-2.6615
