,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.0302,1005.7577,9,1.7449
1,Pakistan,S8_G2,8,Super 8 stage,957.3831,819.4428,7,1.2316
2,Ireland,A,4,Group stage,511.9263,476.9364,4,0.5467
3,Canada,A,0,Group stage,391.756,662.6656,4,-4.233
4,United States of America,A,2,Group stage,439.4609,563.713,4,-1.9414
5,England,S8_G2,12,Semifinalist,1137.4461,972.6556,8,1.2874
6,Australia,S8_G1,12,Finalist,1239.1559,1076.7282,9,1.128
7,Namibia,B,4,Group stage,466.3383,517.1129,4,-0.7934
8,Scotland,B,2,Group stage,469.5167,550.7662,4,-1.2695
9,Oman,B,0,Group stage,426.2248,589.2651,4,-2.5475
10,New Zealand,S8_G1,10,Super 8 stage,1031.9396,774.7647,7,2.2962
11,West Indies,S8_G2,10,Semifinalist,1248.1892,995.1059,8,1.9772
12,Afghanistan,C,4,Group stage,577.3143,613.1227,4,-0.5595
13,Uganda,C,0,Group stage,445.218,781.9375,4,-5.2612
14,Papua New Guinea,C,2,Group stage,501.318,636.4436,4,-2.1113
15,South Africa,S8_G2,8,Super 8 stage,963.07,866.5494,7,0.8618
16,Sri Lanka,D,4,Group stage,526.3822,487.8115,4,0.6027
17,Bangladesh,S8_G1,6,Super 8 stage,866.0014,842.4659,7,0.2101
18,Netherlands,D,2,Group stage,485.7463,536.6528,4,-0.7954
19,Nepal,D,0,Group stage,424.4199,595.9398,4,-2.68
