,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.2416,1011.4899,9,1.6511
1,Pakistan,S8_G2,8,Super 8 stage,948.992,804.6289,7,1.289
2,Ireland,A,4,Group stage,526.4619,495.7711,4,0.4795
3,Canada,A,0,Group stage,399.3725,660.2892,4,-4.0768
4,United States of America,A,2,Group stage,435.3668,571.1534,4,-2.1217
5,England,S8_G2,12,Semifinalist,1135.0849,958.1619,8,1.3822
6,Australia,S8_G1,10,Super 8 stage,985.7948,800.1007,7,1.658
7,Namibia,B,4,Group stage,477.7287,528.8098,4,-0.7981
8,Scotland,B,2,Group stage,471.1774,547.7891,4,-1.1971
9,Oman,B,0,Group stage,397.7605,587.6473,4,-2.967
10,New Zealand,S8_G1,12,Finalist,1322.8469,1039.2899,9,1.9691
11,West Indies,S8_G2,10,Semifinalist,1214.2944,966.632,8,1.9349
12,Afghanistan,C,4,Group stage,571.3422,604.0436,4,-0.511
13,Uganda,C,0,Group stage,414.6574,760.5099,4,-5.4039
14,Papua New Guinea,C,2,Group stage,517.938,646.6669,4,-2.0114
15,South Africa,S8_G2,8,Super 8 stage,958.2629,864.6188,7,0.8361
16,Sri Lanka,D,4,Group stage,520.6721,469.5461,4,0.7988
17,Bangladesh,S8_G1,6,Super 8 stage,842.523,842.2665,7,0.0023
18,Netherlands,D,2,Group stage,486.7546,526.639,4,-0.6232
19,Nepal,D,0,Group stage,423.6458,613.8641,4,-2.9722
