,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1251.5858,997.9346,9,1.7615
1,Pakistan,S8_G2,8,Super 8 stage,966.2854,809.0975,7,1.4035
2,Ireland,A,4,Group stage,524.199,483.6516,4,0.6336
3,Canada,A,0,Group stage,381.8769,662.6556,4,-4.3872
4,United States of America,A,2,Group stage,442.5192,579.5555,4,-2.1412
5,England,S8_G2,12,Semifinalist,1135.8376,974.2655,8,1.2623
6,Australia,S8_G1,10,Super 8 stage,979.2722,797.1554,7,1.626
7,Namibia,B,4,Group stage,471.1605,555.7123,4,-1.3211
8,Scotland,B,2,Group stage,455.6697,538.1807,4,-1.2892
9,Oman,B,0,Group stage,442.4334,596.9691,4,-2.4146
10,New Zealand,S8_G1,10,Champion,1308.8728,1045.9028,9,1.8262
11,West Indies,S8_G2,12,Semifinalist,1221.1544,981.4134,8,1.873
12,Afghanistan,C,4,Group stage,578.3261,599.2725,4,-0.3273
13,Uganda,C,0,Group stage,453.142,747.1304,4,-4.5936
14,Papua New Guinea,C,2,Group stage,504.7277,669.1701,4,-2.5694
15,South Africa,S8_G2,8,Super 8 stage,968.1341,863.3461,7,0.9356
16,Sri Lanka,D,4,Group stage,520.7875,487.0612,4,0.527
17,Bangladesh,S8_G1,6,Super 8 stage,840.0408,849.1667,7,-0.0815
18,Netherlands,D,2,Group stage,491.9358,532.6555,4,-0.6362
19,Nepal,D,0,Group stage,433.7484,601.4129,4,-2.6198
