,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.6818,1000.2933,9,1.8291
1,Pakistan,S8_G2,6,Super 8 stage,946.1644,827.7467,7,1.0573
2,Ireland,A,4,Group stage,538.0603,491.3506,4,0.7298
3,Canada,A,0,Group stage,391.2142,662.6612,4,-4.2414
4,United States of America,A,2,Group stage,440.6088,575.4063,4,-2.1062
5,England,S8_G2,14,Finalist,1263.2257,1090.8382,9,1.1971
6,Australia,S8_G1,10,Super 8 stage,974.3671,800.3372,7,1.5538
7,Namibia,B,2,Group stage,431.8074,545.8647,4,-1.7821
8,Scotland,B,4,Group stage,488.7562,535.6079,4,-0.7321
9,Oman,B,0,Group stage,431.1845,587.0513,4,-2.4354
10,New Zealand,S8_G1,10,Semifinalist,1169.7811,913.8285,8,1.9996
11,West Indies,S8_G2,10,Semifinalist,1209.5599,970.9705,8,1.864
12,Afghanistan,C,4,Group stage,558.5684,602.9996,4,-0.6942
13,Uganda,C,0,Group stage,436.3886,747.592,4,-4.8626
14,Papua New Guinea,C,2,Group stage,503.7093,624.5077,4,-1.8875
15,South Africa,S8_G2,8,Super 8 stage,955.5287,857.9629,7,0.8711
16,Sri Lanka,D,4,Group stage,516.9229,473.758,4,0.6745
17,Bangladesh,S8_G1,8,Super 8 stage,857.9994,849.4119,7,0.0767
18,Netherlands,D,2,Group stage,492.3086,530.7737,4,-0.601
19,Nepal,D,0,Group stage,437.9703,618.8454,4,-2.8262
