,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1278.1424,1010.6235,9,1.8578
1,Pakistan,S8_G2,8,Super 8 stage,950.1212,804.018,7,1.3045
2,Ireland,A,4,Group stage,504.5821,474.6853,4,0.4671
3,Canada,A,0,Group stage,384.5408,674.1306,4,-4.5248
4,United States of America,A,2,Group stage,438.9065,565.9943,4,-1.9857
5,England,S8_G2,14,Champion,1270.2457,1093.2963,9,1.2288
6,Australia,S8_G1,10,Semifinalist,1106.6632,948.911,8,1.2324
7,Namibia,B,4,Group stage,473.7039,551.1778,4,-1.2105
8,Scotland,B,2,Group stage,455.6693,530.568,4,-1.1703
9,Oman,B,0,Group stage,445.2734,591.5564,4,-2.2857
10,New Zealand,S8_G1,8,Super 8 stage,1051.2583,796.0093,7,2.279
11,West Indies,S8_G2,12,Semifinalist,1209.571,967.0241,8,1.8949
12,Afghanistan,C,4,Group stage,561.5699,610.3795,4,-0.7626
13,Uganda,C,0,Group stage,442.1385,749.9365,4,-4.8093
14,Papua New Guinea,C,2,Group stage,507.1964,641.5119,4,-2.0987
15,South Africa,S8_G2,8,Super 8 stage,948.9299,873.1776,7,0.6764
16,Sri Lanka,S8_G1,6,Super 8 stage,868.6293,887.2186,7,-0.166
17,Bangladesh,D,4,Group stage,514.6786,458.2181,4,0.8822
18,Netherlands,D,2,Group stage,488.0157,527.8819,4,-0.6229
19,Nepal,D,0,Group stage,445.934,589.4513,4,-2.2425
