,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1275.7962,1018.173,9,1.7891
1,Pakistan,S8_G2,8,Super 8 stage,978.0956,808.7684,7,1.5119
2,Ireland,A,4,Group stage,504.0819,492.1361,4,0.1867
3,Canada,A,0,Group stage,421.0575,692.4038,4,-4.2398
4,United States of America,A,2,Group stage,437.8048,583.2554,4,-2.2727
5,England,S8_G2,12,Finalist,1276.0164,1108.01,9,1.1667
6,Australia,S8_G1,12,Semifinalist,1107.5231,949.5112,8,1.2345
7,Namibia,B,2,Group stage,457.9074,538.32,4,-1.2564
8,Scotland,B,4,Group stage,474.0725,551.3037,4,-1.2067
9,Oman,B,0,Group stage,443.3584,582.8364,4,-2.1793
10,New Zealand,S8_G1,10,Super 8 stage,1039.8863,777.7412,7,2.3406
11,West Indies,S8_G2,10,Semifinalist,1237.3109,981.2091,8,2.0008
12,Afghanistan,C,4,Group stage,573.7519,594.8901,4,-0.3303
13,Uganda,C,0,Group stage,443.9423,782.4145,4,-5.2886
14,Papua New Guinea,C,2,Group stage,530.7264,663.7541,4,-2.0786
15,South Africa,S8_G2,8,Super 8 stage,971.7987,875.1054,7,0.8633
16,Sri Lanka,D,4,Group stage,523.9516,486.005,4,0.5929
17,Bangladesh,S8_G1,6,Super 8 stage,850.7825,849.5705,7,0.0108
18,Netherlands,D,2,Group stage,489.8145,539.8008,4,-0.781
19,Nepal,D,0,Group stage,448.8933,611.3635,4,-2.5386
