,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.6566,1001.0581,9,1.7403
1,Pakistan,S8_G2,6,Super 8 stage,961.6767,809.3999,7,1.3596
2,Ireland,A,4,Group stage,520.5238,470.9408,4,0.7747
3,Canada,A,0,Group stage,395.8177,684.0022,4,-4.5029
4,United States of America,A,2,Group stage,435.137,572.6887,4,-2.1492
5,England,S8_G2,14,Semifinalist,1154.0065,972.8379,8,1.4154
6,Australia,S8_G1,8,Super 8 stage,973.848,817.3235,7,1.3975
7,Namibia,B,4,Group stage,473.7357,551.9223,4,-1.2217
8,Scotland,B,2,Group stage,464.5629,562.324,4,-1.5275
9,Oman,B,0,Group stage,447.605,579.9392,4,-2.0677
10,New Zealand,S8_G1,12,Finalist,1319.1996,1043.1586,9,1.917
11,West Indies,S8_G2,10,Semifinalist,1212.768,982.0628,8,1.8024
12,Afghanistan,C,4,Group stage,584.6595,569.3647,4,0.239
13,Uganda,C,0,Group stage,447.1614,766.5041,4,-4.9897
14,Papua New Guinea,C,2,Group stage,477.3003,658.301,4,-2.8281
15,South Africa,S8_G2,10,Super 8 stage,943.3082,865.6394,7,0.6935
16,Sri Lanka,D,4,Group stage,543.6326,468.6363,4,1.1718
17,Bangladesh,S8_G1,6,Super 8 stage,854.4479,850.3875,7,0.0363
18,Netherlands,D,2,Group stage,495.521,539.4672,4,-0.6867
19,Nepal,D,0,Group stage,427.2926,617.9029,4,-2.9783
