,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.0025,1004.031,9,1.7637
1,Pakistan,S8_G2,8,Super 8 stage,961.5078,801.195,7,1.4314
2,Ireland,A,4,Group stage,504.6147,489.1745,4,0.2413
3,Canada,A,0,Group stage,378.3443,672.9881,4,-4.6038
4,United States of America,A,2,Group stage,443.1075,540.8144,4,-1.5267
5,England,S8_G2,12,Semifinalist,1145.8774,962.3436,8,1.4339
6,Australia,S8_G1,12,Finalist,1235.2061,1054.9529,9,1.2518
7,Namibia,B,4,Group stage,438.7761,521.5561,4,-1.2934
8,Scotland,B,2,Group stage,470.4333,548.2818,4,-1.2164
9,Oman,B,0,Group stage,429.1506,596.4266,4,-2.6137
10,New Zealand,S8_G1,10,Super 8 stage,1030.4624,785.229,7,2.1896
11,West Indies,S8_G2,10,Semifinalist,1238.4225,977.1167,8,2.0415
12,Afghanistan,C,4,Group stage,575.875,601.953,4,-0.4075
13,Uganda,C,0,Group stage,428.5366,749.6898,4,-5.018
14,Papua New Guinea,C,2,Group stage,494.7805,645.9799,4,-2.3625
15,South Africa,S8_G2,8,Super 8 stage,954.9963,871.5448,7,0.7451
16,Sri Lanka,D,4,Group stage,522.7696,475.196,4,0.7433
17,Bangladesh,S8_G1,6,Super 8 stage,860.2471,844.2779,7,0.1426
18,Netherlands,D,2,Group stage,503.7145,528.8517,4,-0.3928
19,Nepal,D,0,Group stage,420.1436,623.3657,4,-3.1753
