,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.4086,1011.0989,9,1.7174
1,Pakistan,S8_G2,8,Super 8 stage,968.8388,798.0158,7,1.5252
2,Ireland,A,4,Group stage,530.0824,494.0677,4,0.5627
3,Canada,A,0,Group stage,385.4237,662.7172,4,-4.3327
4,United States of America,A,2,Group stage,429.0063,572.1137,4,-2.2361
5,England,S8_G2,14,Finalist,1268.6555,1089.9216,9,1.2412
6,Australia,S8_G1,8,Super 8 stage,992.7606,815.4977,7,1.5827
7,Namibia,B,4,Group stage,465.615,544.3671,4,-1.2305
8,Scotland,B,2,Group stage,475.0299,557.0839,4,-1.2821
9,Oman,B,0,Group stage,429.5025,584.7637,4,-2.426
10,New Zealand,S8_G1,10,Semifinalist,1191.2865,927.3887,8,2.0617
11,West Indies,S8_G2,12,Semifinalist,1218.0383,960.0154,8,2.0158
12,Afghanistan,C,4,Group stage,566.616,602.0176,4,-0.5531
13,Uganda,C,0,Group stage,448.6963,747.6703,4,-4.6715
14,Papua New Guinea,C,2,Group stage,481.186,651.8182,4,-2.6661
15,South Africa,S8_G2,8,Super 8 stage,936.8544,859.3351,7,0.6921
16,Sri Lanka,S8_G1,6,Super 8 stage,863.2644,878.0567,7,-0.1321
17,Bangladesh,D,4,Group stage,503.7881,436.0467,4,1.0585
18,Netherlands,D,2,Group stage,501.9022,540.7968,4,-0.6077
19,Nepal,D,0,Group stage,427.4006,609.5632,4,-2.8463
