,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1273.099,1003.8164,9,1.87
1,Pakistan,S8_G2,6,Super 8 stage,961.7007,825.9391,7,1.2122
2,Ireland,A,4,Group stage,526.9245,471.8296,4,0.8609
3,Canada,A,0,Group stage,371.9115,687.386,4,-4.9293
4,United States of America,A,2,Group stage,464.3034,584.1447,4,-1.8725
5,England,S8_G2,14,Finalist,1270.6796,1091.3712,9,1.2452
6,Australia,S8_G1,10,Semifinalist,1115.7607,946.3549,8,1.3235
7,Namibia,B,2,Group stage,475.3011,542.2121,4,-1.0455
8,Scotland,B,4,Group stage,473.1887,559.5884,4,-1.35
9,Oman,B,0,Group stage,433.9078,574.5281,4,-2.1972
10,New Zealand,S8_G1,8,Super 8 stage,1037.5725,781.7977,7,2.2837
11,West Indies,S8_G2,12,Semifinalist,1207.5403,987.8719,8,1.7162
12,Afghanistan,C,4,Group stage,566.2907,564.1045,4,0.0342
13,Uganda,C,0,Group stage,428.7696,739.751,4,-4.8591
14,Papua New Guinea,C,2,Group stage,492.4793,643.7397,4,-2.3634
15,South Africa,S8_G2,10,Super 8 stage,939.3668,868.9574,7,0.6287
16,Sri Lanka,S8_G1,6,Super 8 stage,852.8827,869.5535,7,-0.1488
17,Bangladesh,D,4,Group stage,520.2117,456.2251,4,0.9998
18,Netherlands,D,2,Group stage,482.5736,517.1815,4,-0.5407
19,Nepal,D,0,Group stage,408.2263,586.3376,4,-2.783
